Id,degree,pageranks,eigencentrality,betweenesscentrality
33721,3,0.000 ,0.018 ,53.326 
59263,2,0.000 ,0.008 ,43.155 
22504,4,0.000 ,0.011 ,0.000 
33544,4,0.000 ,0.011 ,0.000 
28152,5,0.000 ,0.005 ,6814.092 
3046,4,0.000 ,0.005 ,5654.380 
27096,3,0.000 ,0.003 ,1503.546 
54079,4,0.000 ,0.003 ,5366.594 
67713,3,0.000 ,0.003 ,0.000 
32815,2,0.000 ,0.002 ,0.000 
41419,3,0.000 ,0.003 ,3811.811 
24333,6,0.000 ,0.016 ,5586.885 
24863,4,0.000 ,0.009 ,0.000 
53926,1,0.000 ,0.007 ,0.000 
38107,8,0.000 ,0.018 ,3812.859 
7408,7,0.000 ,0.012 ,1267.372 
8863,8,0.000 ,0.017 ,24038.441 
18119,7,0.000 ,0.011 ,6093.891 
45942,13,0.000 ,0.026 ,32347.497 
58210,10,0.000 ,0.016 ,12478.898 
3969,2,0.000 ,0.007 ,0.000 
43105,2,0.000 ,0.003 ,2029.788 
43920,1,0.000 ,0.002 ,0.000 
35651,7,0.000 ,0.012 ,12949.067 
14407,1,0.000 ,0.004 ,0.000 
15631,13,0.000 ,0.024 ,30213.905 
19047,3,0.000 ,0.007 ,0.000 
22062,5,0.000 ,0.015 ,2607.871 
23955,3,0.000 ,0.007 ,0.000 
27912,1,0.000 ,0.004 ,0.000 
44860,9,0.000 ,0.019 ,19951.260 
49173,2,0.000 ,0.007 ,0.000 
57947,10,0.000 ,0.034 ,28700.752 
64740,12,0.000 ,0.016 ,82991.351 
20163,5,0.000 ,0.008 ,513.826 
20834,5,0.000 ,0.008 ,5183.551 
22065,4,0.000 ,0.006 ,0.000 
26415,8,0.000 ,0.011 ,20881.944 
56765,9,0.000 ,0.015 ,19025.759 
65248,7,0.000 ,0.008 ,9230.788 
3504,6,0.000 ,0.010 ,53764.997 
8621,9,0.000 ,0.014 ,118011.332 
11616,5,0.000 ,0.013 ,4237.728 
15402,7,0.000 ,0.013 ,89832.343 
34932,2,0.000 ,0.008 ,0.000 
40430,5,0.000 ,0.012 ,1426.088 
41012,3,0.000 ,0.009 ,0.000 
42892,2,0.000 ,0.006 ,0.000 
42913,9,0.000 ,0.019 ,43301.417 
51719,4,0.000 ,0.006 ,25905.000 
2511,8,0.000 ,0.007 ,54036.902 
58028,8,0.000 ,0.009 ,40632.561 
3228,5,0.000 ,0.008 ,4002.092 
24060,1,0.000 ,0.004 ,0.000 
24886,2,0.000 ,0.006 ,0.000 
26509,6,0.000 ,0.008 ,19581.028 
32309,3,0.000 ,0.008 ,4855.772 
46269,3,0.000 ,0.007 ,2538.903 
57022,4,0.000 ,0.011 ,0.000 
65322,5,0.000 ,0.014 ,7637.574 
51405,4,0.000 ,0.005 ,30959.979 
38682,19,0.000 ,0.036 ,199891.964 
46950,14,0.000 ,0.020 ,98053.491 
8404,5,0.000 ,0.007 ,11826.847 
32660,3,0.000 ,0.005 ,4036.891 
50434,2,0.000 ,0.005 ,8636.000 
56728,1,0.000 ,0.004 ,0.000 
2943,3,0.000 ,0.006 ,0.000 
10402,7,0.000 ,0.011 ,35553.327 
15013,4,0.000 ,0.011 ,0.000 
15355,9,0.000 ,0.013 ,40022.511 
37360,2,0.000 ,0.006 ,0.000 
48778,4,0.000 ,0.011 ,0.000 
41761,1,0.000 ,0.006 ,0.000 
7073,8,0.000 ,0.022 ,43118.915 
16711,4,0.000 ,0.006 ,3621.237 
20071,3,0.000 ,0.015 ,0.000 
45205,4,0.000 ,0.016 ,1512.169 
24826,1,0.000 ,0.001 ,0.000 
56999,1,0.000 ,0.001 ,0.000 
19081,2,0.000 ,0.004 ,1523.036 
22498,3,0.000 ,0.003 ,17270.000 
22948,4,0.000 ,0.007 ,42973.733 
41043,8,0.000 ,0.015 ,23600.098 
62437,1,0.000 ,0.003 ,0.000 
9523,1,0.000 ,0.001 ,0.000 
53454,2,0.000 ,0.005 ,0.000 
45496,1,0.000 ,0.003 ,0.000 
47075,1,0.000 ,0.003 ,0.000 
49340,7,0.000 ,0.014 ,8574.902 
57618,1,0.000 ,0.003 ,0.000 
3033,2,0.000 ,0.004 ,553.909 
51827,4,0.000 ,0.004 ,5637.889 
12238,2,0.000 ,0.001 ,0.000 
35211,3,0.000 ,0.004 ,30.593 
55792,1,0.000 ,0.001 ,0.000 
2557,3,0.000 ,0.015 ,0.000 
4111,2,0.000 ,0.007 ,8636.000 
9559,2,0.000 ,0.009 ,0.000 
25397,6,0.000 ,0.008 ,31973.389 
46499,2,0.000 ,0.004 ,0.000 
64210,2,0.000 ,0.001 ,8636.000 
54573,4,0.000 ,0.010 ,9268.297 
3773,2,0.000 ,0.007 ,0.000 
7256,1,0.000 ,0.003 ,0.000 
7741,4,0.000 ,0.007 ,4317.500 
51036,4,0.000 ,0.007 ,4317.500 
48089,10,0.000 ,0.016 ,23062.875 
8871,1,0.000 ,0.004 ,0.000 
23137,1,0.000 ,0.004 ,0.000 
23549,3,0.000 ,0.010 ,455.353 
24967,3,0.000 ,0.008 ,518.074 
60440,2,0.000 ,0.005 ,0.000 
24005,2,0.000 ,0.005 ,0.000 
6528,4,0.000 ,0.005 ,17271.000 
9983,6,0.000 ,0.012 ,16703.270 
17581,7,0.000 ,0.009 ,5499.550 
32924,2,0.000 ,0.004 ,8636.000 
45643,6,0.000 ,0.008 ,97151.438 
48878,4,0.000 ,0.006 ,2265.438 
51833,2,0.000 ,0.004 ,0.000 
51839,4,0.000 ,0.005 ,8636.500 
53270,3,0.000 ,0.007 ,1002.292 
59375,2,0.000 ,0.004 ,0.000 
61591,4,0.000 ,0.010 ,8636.000 
40594,6,0.000 ,0.007 ,21227.571 
47392,4,0.000 ,0.006 ,0.000 
50371,7,0.000 ,0.008 ,60416.000 
20041,2,0.000 ,0.001 ,8636.000 
2044,6,0.000 ,0.003 ,54435.843 
55814,1,0.000 ,0.000 ,0.000 
6865,3,0.000 ,0.011 ,0.000 
10548,3,0.000 ,0.005 ,2011.547 
56486,4,0.000 ,0.013 ,0.000 
56685,10,0.000 ,0.021 ,34247.236 
4959,8,0.000 ,0.008 ,32272.861 
19982,4,0.000 ,0.006 ,8636.000 
23918,6,0.000 ,0.007 ,27250.204 
46339,1,0.000 ,0.002 ,0.000 
51189,4,0.000 ,0.006 ,967.179 
65626,2,0.000 ,0.003 ,0.000 
19106,2,0.000 ,0.001 ,0.000 
51427,2,0.000 ,0.001 ,0.000 
26930,1,0.000 ,0.003 ,0.000 
39277,2,0.000 ,0.007 ,0.000 
51857,3,0.000 ,0.002 ,17271.000 
61622,7,0.000 ,0.005 ,31369.552 
20616,1,0.000 ,0.002 ,0.000 
28473,5,0.000 ,0.007 ,20174.845 
40730,5,0.000 ,0.008 ,6132.372 
43233,1,0.000 ,0.002 ,0.000 
56016,1,0.000 ,0.002 ,0.000 
60191,3,0.000 ,0.004 ,4921.286 
60697,2,0.000 ,0.003 ,0.000 
41812,3,0.000 ,0.002 ,8636.000 
52843,1,0.000 ,0.001 ,0.000 
59268,2,0.000 ,0.001 ,0.000 
20417,5,0.000 ,0.007 ,2652.975 
28284,2,0.000 ,0.003 ,6416.196 
39239,2,0.000 ,0.004 ,6775.767 
45850,2,0.000 ,0.002 ,0.000 
50386,6,0.000 ,0.004 ,49175.004 
57249,2,0.000 ,0.002 ,0.000 
11265,1,0.000 ,0.003 ,0.000 
29292,1,0.000 ,0.003 ,0.000 
3188,9,0.000 ,0.021 ,18041.907 
3480,3,0.000 ,0.007 ,0.000 
3765,5,0.000 ,0.008 ,36753.623 
8199,2,0.000 ,0.006 ,0.000 
12557,8,0.000 ,0.016 ,19472.235 
17956,3,0.000 ,0.007 ,1525.409 
20411,2,0.000 ,0.006 ,0.000 
31863,3,0.000 ,0.013 ,0.000 
52038,1,0.000 ,0.004 ,0.000 
55802,2,0.000 ,0.011 ,0.000 
56091,3,0.000 ,0.007 ,0.000 
61291,3,0.000 ,0.007 ,0.000 
66253,4,0.000 ,0.008 ,2835.268 
68438,1,0.000 ,0.004 ,0.000 
38016,1,0.000 ,0.001 ,0.000 
4683,1,0.000 ,0.002 ,0.000 
42734,2,0.000 ,0.004 ,0.000 
29874,6,0.000 ,0.010 ,13946.450 
37286,12,0.000 ,0.031 ,59656.000 
53407,2,0.000 ,0.005 ,0.000 
53927,1,0.000 ,0.003 ,0.000 
65208,7,0.000 ,0.010 ,22936.299 
24088,2,0.000 ,0.002 ,8636.000 
28656,6,0.000 ,0.010 ,22892.433 
1653,11,0.000 ,0.029 ,21389.494 
10278,14,0.000 ,0.040 ,32101.390 
13107,3,0.000 ,0.008 ,2028.782 
17162,9,0.000 ,0.022 ,14648.010 
23282,35,0.001 ,0.065 ,194095.970 
26793,10,0.000 ,0.019 ,26577.382 
8623,2,0.000 ,0.005 ,0.000 
10640,3,0.000 ,0.006 ,11765.202 
51219,4,0.000 ,0.009 ,213.870 
13105,5,0.000 ,0.012 ,15333.083 
13840,2,0.000 ,0.006 ,8636.000 
23608,3,0.000 ,0.009 ,0.000 
25684,2,0.000 ,0.008 ,0.000 
34376,4,0.000 ,0.011 ,79056.347 
41167,16,0.000 ,0.050 ,43080.699 
47544,2,0.000 ,0.007 ,0.000 
55707,4,0.000 ,0.010 ,3811.983 
56256,7,0.000 ,0.027 ,58.147 
62255,7,0.000 ,0.014 ,35827.055 
66755,7,0.000 ,0.013 ,15787.691 
68024,16,0.000 ,0.032 ,107028.793 
68385,14,0.000 ,0.048 ,63873.024 
55210,8,0.000 ,0.023 ,2873.293 
11685,1,0.000 ,0.002 ,0.000 
38829,3,0.000 ,0.003 ,17270.000 
22623,2,0.000 ,0.001 ,0.000 
25821,2,0.000 ,0.001 ,0.000 
10606,1,0.000 ,0.003 ,0.000 
11232,2,0.000 ,0.004 ,0.000 
43553,2,0.000 ,0.004 ,0.000 
68556,1,0.000 ,0.003 ,0.000 
9305,2,0.000 ,0.001 ,8636.000 
27073,7,0.000 ,0.007 ,72216.510 
41305,1,0.000 ,0.000 ,0.000 
14226,1,0.000 ,0.001 ,0.000 
26704,2,0.000 ,0.002 ,0.000 
36180,17,0.000 ,0.021 ,162881.129 
56725,6,0.000 ,0.006 ,38095.519 
64225,7,0.000 ,0.004 ,35809.216 
36890,3,0.000 ,0.004 ,7999.424 
14848,3,0.000 ,0.003 ,0.000 
27355,4,0.000 ,0.003 ,8636.000 
53304,3,0.000 ,0.003 ,0.000 
20494,7,0.000 ,0.007 ,24615.864 
12906,2,0.000 ,0.002 ,0.000 
16292,2,0.000 ,0.002 ,0.000 
21813,4,0.000 ,0.003 ,9725.988 
64607,2,0.000 ,0.002 ,0.000 
58989,1,0.000 ,0.001 ,0.000 
5999,9,0.000 ,0.010 ,33021.761 
62085,1,0.000 ,0.001 ,0.000 
41519,1,0.000 ,0.001 ,0.000 
55548,4,0.000 ,0.007 ,8636.000 
29220,14,0.000 ,0.020 ,29915.687 
49573,8,0.000 ,0.020 ,20429.379 
192,2,0.000 ,0.009 ,0.000 
7449,10,0.000 ,0.024 ,16752.864 
13457,5,0.000 ,0.015 ,2710.727 
14312,5,0.000 ,0.009 ,17783.015 
16467,10,0.000 ,0.013 ,41633.228 
22353,3,0.000 ,0.008 ,831.374 
24790,3,0.000 ,0.007 ,0.000 
27034,5,0.000 ,0.011 ,19613.507 
27140,2,0.000 ,0.005 ,0.000 
36594,2,0.000 ,0.008 ,0.000 
39146,2,0.000 ,0.005 ,0.000 
41833,1,0.000 ,0.005 ,0.000 
54624,4,0.000 ,0.007 ,4704.605 
66704,3,0.000 ,0.007 ,0.000 
68319,2,0.000 ,0.005 ,0.000 
27085,2,0.000 ,0.003 ,0.000 
27337,6,0.000 ,0.009 ,12842.069 
53907,21,0.000 ,0.034 ,167062.856 
65316,3,0.000 ,0.006 ,0.000 
1593,1,0.000 ,0.004 ,0.000 
2377,3,0.000 ,0.012 ,415.151 
4651,4,0.000 ,0.006 ,11934.820 
12587,3,0.000 ,0.005 ,17270.000 
18720,11,0.000 ,0.025 ,69571.428 
9884,18,0.000 ,0.022 ,64082.203 
11282,1,0.000 ,0.001 ,0.000 
23588,1,0.000 ,0.001 ,0.000 
31416,6,0.000 ,0.005 ,43166.000 
31486,2,0.000 ,0.004 ,0.000 
40405,4,0.000 ,0.005 ,2236.056 
46814,4,0.000 ,0.005 ,1444.661 
46993,9,0.000 ,0.010 ,24001.395 
57269,3,0.000 ,0.004 ,0.000 
34961,2,0.000 ,0.005 ,0.000 
39961,1,0.000 ,0.002 ,0.000 
49121,2,0.000 ,0.004 ,0.000 
4966,2,0.000 ,0.003 ,0.000 
9998,3,0.000 ,0.006 ,2535.577 
10738,1,0.000 ,0.003 ,0.000 
23844,2,0.000 ,0.003 ,0.000 
44676,1,0.000 ,0.003 ,0.000 
46672,1,0.000 ,0.003 ,0.000 
63273,2,0.000 ,0.003 ,0.000 
65864,4,0.000 ,0.005 ,1150.193 
1149,2,0.000 ,0.008 ,0.000 
21700,2,0.000 ,0.008 ,0.000 
36212,2,0.000 ,0.008 ,0.000 
52958,1,0.000 ,0.002 ,0.000 
30,4,0.000 ,0.002 ,1.000 
20800,2,0.000 ,0.001 ,0.000 
54666,3,0.000 ,0.002 ,0.000 
56297,3,0.000 ,0.002 ,0.000 
37343,5,0.000 ,0.006 ,4592.166 
61851,1,0.000 ,0.002 ,0.000 
64031,5,0.000 ,0.009 ,7012.131 
68221,4,0.000 ,0.003 ,11720.090 
53302,10,0.000 ,0.022 ,65495.557 
56759,7,0.000 ,0.007 ,155225.000 
18024,2,0.000 ,0.004 ,0.000 
52866,1,0.000 ,0.002 ,0.000 
18020,3,0.000 ,0.005 ,0.000 
41912,4,0.000 ,0.006 ,25902.000 
52347,2,0.000 ,0.005 ,0.000 
62346,1,0.000 ,0.003 ,0.000 
55160,3,0.000 ,0.011 ,369.379 
11141,4,0.000 ,0.007 ,17271.000 
15488,3,0.000 ,0.007 ,0.000 
32440,3,0.000 ,0.007 ,0.000 
47747,13,0.000 ,0.018 ,89025.477 
56586,3,0.000 ,0.008 ,0.000 
57506,2,0.000 ,0.007 ,0.000 
65814,4,0.000 ,0.011 ,42.353 
370,1,0.000 ,0.004 ,0.000 
5776,6,0.000 ,0.013 ,22787.978 
7592,2,0.000 ,0.004 ,0.000 
8134,6,0.000 ,0.018 ,8985.056 
14089,1,0.000 ,0.004 ,0.000 
44106,2,0.000 ,0.004 ,0.000 
3543,2,0.000 ,0.003 ,0.000 
11074,9,0.000 ,0.014 ,14705.659 
13426,8,0.000 ,0.014 ,0.000 
13728,8,0.000 ,0.014 ,0.000 
19983,6,0.000 ,0.009 ,0.000 
25717,8,0.000 ,0.014 ,0.000 
32558,6,0.000 ,0.009 ,0.000 
33545,8,0.000 ,0.014 ,0.000 
38823,8,0.000 ,0.014 ,0.000 
39193,2,0.000 ,0.003 ,0.000 
53748,8,0.000 ,0.010 ,14269.919 
60869,8,0.000 ,0.014 ,0.000 
65197,7,0.000 ,0.010 ,4267.479 
39231,5,0.000 ,0.009 ,10651.054 
8350,2,0.000 ,0.006 ,0.000 
40130,5,0.000 ,0.008 ,21304.171 
46725,1,0.000 ,0.001 ,0.000 
1189,1,0.000 ,0.001 ,0.000 
53976,1,0.000 ,0.001 ,0.000 
5303,17,0.000 ,0.032 ,48928.466 
9217,2,0.000 ,0.009 ,0.000 
13198,12,0.000 ,0.029 ,6922.467 
13960,17,0.000 ,0.038 ,46730.840 
46920,7,0.000 ,0.021 ,0.000 
51706,12,0.000 ,0.028 ,17446.424 
61857,7,0.000 ,0.021 ,0.000 
40348,1,0.000 ,0.001 ,0.000 
67828,1,0.000 ,0.004 ,0.000 
18063,15,0.000 ,0.035 ,45869.860 
51693,3,0.000 ,0.011 ,1433.024 
58386,5,0.000 ,0.010 ,17175.045 
1126,3,0.000 ,0.005 ,21341.422 
14480,2,0.000 ,0.004 ,0.000 
18219,2,0.000 ,0.005 ,2422.953 
22179,1,0.000 ,0.003 ,0.000 
38628,3,0.000 ,0.005 ,282.710 
51184,1,0.000 ,0.001 ,0.000 
58147,3,0.000 ,0.002 ,17271.000 
23841,1,0.000 ,0.001 ,0.000 
9620,3,0.000 ,0.009 ,63.613 
46670,5,0.000 ,0.017 ,1466.870 
25496,1,0.000 ,0.002 ,0.000 
52558,2,0.000 ,0.002 ,0.000 
16349,6,0.000 ,0.005 ,19567.580 
34464,1,0.000 ,0.001 ,0.000 
39501,4,0.000 ,0.005 ,103.480 
2013,3,0.000 ,0.003 ,1518.064 
5450,5,0.000 ,0.007 ,21870.922 
20496,1,0.000 ,0.002 ,0.000 
58935,1,0.000 ,0.002 ,0.000 
5451,6,0.000 ,0.010 ,0.000 
10669,6,0.000 ,0.010 ,0.000 
16976,1,0.000 ,0.004 ,0.000 
22285,6,0.000 ,0.010 ,0.000 
23457,3,0.000 ,0.008 ,77.130 
24198,6,0.000 ,0.010 ,0.000 
37164,6,0.000 ,0.010 ,0.000 
48095,3,0.000 ,0.005 ,1156.788 
52557,1,0.000 ,0.004 ,0.000 
58474,7,0.000 ,0.009 ,22305.452 
58822,3,0.000 ,0.011 ,0.000 
64577,18,0.000 ,0.024 ,69145.998 
43687,1,0.000 ,0.002 ,0.000 
64592,4,0.000 ,0.003 ,8886.717 
7820,5,0.000 ,0.008 ,25904.000 
9213,2,0.000 ,0.001 ,0.000 
23314,1,0.000 ,0.001 ,0.000 
42472,2,0.000 ,0.001 ,0.000 
360,5,0.000 ,0.014 ,2.670 
20845,10,0.000 ,0.028 ,574.263 
24067,5,0.000 ,0.014 ,4939.853 
50159,4,0.000 ,0.013 ,0.000 
64447,6,0.000 ,0.020 ,650.447 
38660,4,0.000 ,0.014 ,77.920 
9926,1,0.000 ,0.003 ,0.000 
4967,1,0.000 ,0.003 ,0.000 
51374,9,0.000 ,0.018 ,17864.279 
54988,3,0.000 ,0.004 ,0.000 
2602,3,0.000 ,0.008 ,0.000 
8082,4,0.000 ,0.011 ,0.000 
8115,3,0.000 ,0.004 ,5.000 
9530,4,0.000 ,0.005 ,167.314 
9686,6,0.000 ,0.012 ,87633.915 
18534,2,0.000 ,0.003 ,0.000 
21589,3,0.000 ,0.004 ,0.000 
26719,3,0.000 ,0.008 ,0.000 
34298,10,0.000 ,0.015 ,58973.082 
34417,15,0.000 ,0.024 ,80984.038 
35632,2,0.000 ,0.003 ,0.000 
56775,8,0.000 ,0.009 ,17799.505 
60632,6,0.000 ,0.011 ,2344.917 
68054,9,0.000 ,0.013 ,76271.739 
68131,1,0.000 ,0.003 ,0.000 
4446,8,0.000 ,0.010 ,21380.888 
7112,1,0.000 ,0.002 ,0.000 
17047,3,0.000 ,0.006 ,0.000 
35244,2,0.000 ,0.006 ,0.000 
42582,2,0.000 ,0.006 ,0.000 
23934,1,0.000 ,0.002 ,0.000 
18339,16,0.000 ,0.025 ,204119.706 
60636,2,0.000 ,0.005 ,0.000 
68480,4,0.000 ,0.006 ,914.846 
3832,6,0.000 ,0.007 ,45371.274 
9675,12,0.000 ,0.024 ,112345.368 
14231,3,0.000 ,0.004 ,0.000 
18656,14,0.000 ,0.016 ,98495.419 
28579,5,0.000 ,0.005 ,43167.000 
34143,1,0.000 ,0.002 ,0.000 
52204,6,0.000 ,0.014 ,23035.399 
55631,3,0.000 ,0.010 ,0.000 
68473,3,0.000 ,0.004 ,0.000 
67125,4,0.000 ,0.004 ,1167.393 
190,3,0.000 ,0.003 ,0.000 
10073,3,0.000 ,0.003 ,0.000 
20457,5,0.000 ,0.004 ,43160.000 
38012,3,0.000 ,0.003 ,0.000 
50152,3,0.000 ,0.003 ,0.000 
20199,9,0.000 ,0.011 ,79450.876 
6065,6,0.000 ,0.005 ,7970.632 
26511,2,0.000 ,0.006 ,0.000 
34148,3,0.000 ,0.003 ,0.000 
44321,4,0.000 ,0.004 ,6745.701 
47002,4,0.000 ,0.003 ,4316.000 
47459,3,0.000 ,0.003 ,0.000 
49471,5,0.000 ,0.003 ,30218.000 
55545,6,0.000 ,0.005 ,5235.333 
10486,12,0.000 ,0.040 ,46481.476 
34006,2,0.000 ,0.008 ,0.000 
43717,8,0.000 ,0.025 ,2358.941 
53825,13,0.000 ,0.040 ,19173.580 
65302,9,0.000 ,0.030 ,4895.426 
15213,1,0.000 ,0.001 ,0.000 
23643,5,0.000 ,0.004 ,18697.706 
28479,3,0.000 ,0.003 ,1015.436 
63875,10,0.000 ,0.009 ,33847.202 
49458,2,0.000 ,0.002 ,0.000 
29875,1,0.000 ,0.002 ,0.000 
33316,1,0.000 ,0.002 ,0.000 
8984,2,0.000 ,0.003 ,0.000 
42318,4,0.000 ,0.004 ,13859.765 
10602,1,0.000 ,0.001 ,0.000 
41494,2,0.000 ,0.002 ,0.000 
28649,3,0.000 ,0.004 ,2479.062 
51413,2,0.000 ,0.002 ,0.000 
41853,4,0.000 ,0.003 ,25904.000 
51185,2,0.000 ,0.005 ,0.000 
60762,2,0.000 ,0.003 ,0.000 
5981,1,0.000 ,0.002 ,0.000 
52013,2,0.000 ,0.003 ,0.000 
52677,2,0.000 ,0.005 ,0.000 
9220,4,0.000 ,0.030 ,0.000 
23870,7,0.000 ,0.037 ,1292.352 
29515,6,0.000 ,0.036 ,1158.762 
31911,3,0.000 ,0.009 ,0.000 
41688,3,0.000 ,0.009 ,0.000 
46065,3,0.000 ,0.020 ,0.000 
46160,8,0.000 ,0.042 ,812.480 
67101,6,0.000 ,0.022 ,278.593 
22058,2,0.000 ,0.002 ,0.000 
53616,8,0.000 ,0.007 ,39956.517 
51121,2,0.000 ,0.009 ,0.000 
46266,1,0.000 ,0.001 ,0.000 
50416,2,0.000 ,0.002 ,0.000 
3224,4,0.000 ,0.014 ,5977.625 
31514,3,0.000 ,0.003 ,8636.000 
35363,6,0.000 ,0.020 ,20079.727 
61295,1,0.000 ,0.001 ,0.000 
10442,2,0.000 ,0.012 ,0.000 
63306,2,0.000 ,0.012 ,0.000 
356,2,0.000 ,0.002 ,0.000 
24990,3,0.000 ,0.003 ,8636.000 
32249,1,0.000 ,0.002 ,0.000 
38867,2,0.000 ,0.002 ,0.000 
51575,1,0.000 ,0.002 ,0.000 
61757,7,0.000 ,0.006 ,37641.879 
65647,2,0.000 ,0.003 ,0.000 
65951,1,0.000 ,0.002 ,0.000 
31209,6,0.000 ,0.011 ,2628.299 
32289,3,0.000 ,0.004 ,0.000 
59840,6,0.000 ,0.016 ,1504.390 
60061,3,0.000 ,0.004 ,0.000 
14500,2,0.000 ,0.003 ,0.000 
41485,2,0.000 ,0.003 ,0.000 
43812,1,0.000 ,0.003 ,0.000 
61745,4,0.000 ,0.010 ,3318.554 
30647,1,0.000 ,0.006 ,0.000 
32881,12,0.000 ,0.026 ,104290.319 
36775,7,0.000 ,0.011 ,69048.000 
40079,2,0.000 ,0.008 ,0.000 
41338,4,0.000 ,0.014 ,7308.583 
42287,3,0.000 ,0.009 ,0.000 
60094,5,0.000 ,0.010 ,9766.256 
61580,13,0.000 ,0.022 ,37422.391 
62335,12,0.000 ,0.022 ,61801.374 
66522,4,0.000 ,0.011 ,77.904 
36619,6,0.000 ,0.005 ,19088.061 
49166,2,0.000 ,0.002 ,0.000 
29970,5,0.000 ,0.005 ,1324.209 
36110,1,0.000 ,0.001 ,0.000 
60803,3,0.000 ,0.003 ,0.000 
3934,3,0.000 ,0.005 ,354.757 
32856,10,0.000 ,0.010 ,51016.093 
4194,9,0.000 ,0.023 ,13202.314 
39262,3,0.000 ,0.007 ,860.208 
40231,5,0.000 ,0.006 ,4487.670 
56151,1,0.000 ,0.002 ,0.000 
59239,2,0.000 ,0.003 ,0.000 
5779,2,0.000 ,0.010 ,0.000 
6078,3,0.000 ,0.005 ,18606.473 
9939,6,0.000 ,0.011 ,242.291 
10115,4,0.000 ,0.006 ,4317.500 
27893,4,0.000 ,0.007 ,0.000 
27894,4,0.000 ,0.007 ,0.000 
31383,3,0.000 ,0.006 ,0.000 
32583,3,0.000 ,0.006 ,0.000 
63120,4,0.000 ,0.006 ,4317.500 
726,2,0.000 ,0.003 ,0.000 
15612,4,0.000 ,0.005 ,17270.000 
55881,2,0.000 ,0.003 ,0.000 
19282,1,0.000 ,0.001 ,0.000 
13016,8,0.000 ,0.006 ,32781.849 
41362,3,0.000 ,0.003 ,3453.467 
55445,1,0.000 ,0.001 ,0.000 
56571,2,0.000 ,0.002 ,222.589 
4143,1,0.000 ,0.001 ,0.000 
4463,2,0.000 ,0.001 ,0.000 
14980,2,0.000 ,0.003 ,0.000 
45651,2,0.000 ,0.001 ,0.000 
2110,7,0.000 ,0.019 ,4905.001 
10957,4,0.000 ,0.012 ,0.000 
54558,1,0.000 ,0.001 ,0.000 
34503,9,0.000 ,0.011 ,30388.922 
54567,3,0.000 ,0.004 ,0.000 
64298,13,0.000 ,0.012 ,54516.866 
6586,1,0.000 ,0.003 ,0.000 
35133,2,0.000 ,0.005 ,0.000 
51466,2,0.000 ,0.005 ,0.000 
37502,1,0.000 ,0.001 ,0.000 
29125,2,0.000 ,0.003 ,1716.011 
60681,3,0.000 ,0.004 ,7903.726 
60682,1,0.000 ,0.002 ,0.000 
60691,6,0.000 ,0.008 ,42984.756 
49958,33,0.000 ,0.965 ,28509.926 
361,31,0.000 ,0.962 ,0.000 
5339,31,0.000 ,0.962 ,0.000 
6055,31,0.000 ,0.962 ,0.000 
6254,32,0.000 ,0.964 ,4317.500 
6517,34,0.000 ,0.971 ,47855.339 
6543,31,0.000 ,0.962 ,0.000 
10431,31,0.000 ,0.962 ,0.000 
11078,31,0.000 ,0.962 ,0.000 
15618,31,0.000 ,0.962 ,0.000 
18433,31,0.000 ,0.962 ,0.000 
19390,1,0.000 ,0.031 ,0.000 
19470,31,0.000 ,0.962 ,0.000 
23825,31,0.000 ,0.962 ,0.000 
24711,31,0.000 ,0.962 ,0.000 
25092,31,0.000 ,0.962 ,0.000 
26398,31,0.000 ,0.962 ,0.000 
32833,31,0.000 ,0.962 ,0.000 
37963,31,0.000 ,0.962 ,0.000 
38055,31,0.000 ,0.962 ,0.000 
38500,31,0.000 ,0.962 ,0.000 
40435,31,0.000 ,0.962 ,0.000 
42819,31,0.000 ,0.962 ,0.000 
46344,31,0.000 ,0.962 ,0.000 
47542,31,0.000 ,0.962 ,0.000 
48098,32,0.000 ,0.964 ,4317.500 
49074,33,0.000 ,0.966 ,10687.829 
51294,31,0.000 ,0.962 ,0.000 
51840,31,0.000 ,0.962 ,0.000 
53450,31,0.000 ,0.962 ,0.000 
55095,8,0.000 ,0.041 ,59843.474 
55443,31,0.000 ,0.962 ,0.000 
32613,1,0.000 ,0.002 ,0.000 
33182,7,0.000 ,0.013 ,1550.736 
38210,3,0.000 ,0.005 ,22267.074 
41537,6,0.000 ,0.011 ,4607.563 
55709,3,0.000 ,0.003 ,17270.000 
9914,1,0.000 ,0.001 ,0.000 
28861,1,0.000 ,0.001 ,0.000 
65399,3,0.000 ,0.004 ,187.965 
5870,1,0.000 ,0.002 ,0.000 
11507,2,0.000 ,0.003 ,0.000 
14784,2,0.000 ,0.003 ,0.000 
27941,5,0.000 ,0.004 ,25904.000 
60136,2,0.000 ,0.005 ,0.000 
20883,9,0.000 ,0.017 ,19681.624 
27066,1,0.000 ,0.003 ,0.000 
31249,4,0.000 ,0.011 ,0.000 
43723,1,0.000 ,0.003 ,0.000 
55963,2,0.000 ,0.005 ,0.000 
57004,4,0.000 ,0.011 ,0.000 
62515,1,0.000 ,0.003 ,0.000 
21419,1,0.000 ,0.001 ,0.000 
10550,2,0.000 ,0.002 ,0.000 
13938,2,0.000 ,0.002 ,0.000 
20799,2,0.000 ,0.001 ,17270.000 
43171,2,0.000 ,0.001 ,8636.000 
49910,2,0.000 ,0.001 ,0.000 
52508,2,0.000 ,0.001 ,0.000 
