Id,Name,degree,pageranks,eigencentrality,betweenesscentrality
3906,22504,4,0.000 ,0.011 ,0.000 
3907,33544,4,0.000 ,0.011 ,0.000 
3908,28152,5,0.000 ,0.005 ,6814.092 
3909,3046,4,0.000 ,0.005 ,5654.380 
3910,27096,3,0.000 ,0.003 ,1503.546 
3911,54079,4,0.000 ,0.003 ,5366.594 
3912,67713,3,0.000 ,0.003 ,0.000 
3913,32815,2,0.000 ,0.002 ,0.000 
3914,41419,3,0.000 ,0.003 ,3811.811 
3915,24333,6,0.000 ,0.016 ,5586.885 
3916,24863,4,0.000 ,0.009 ,0.000 
3917,53926,1,0.000 ,0.007 ,0.000 
3918,38107,8,0.000 ,0.018 ,3812.859 
3919,7408,7,0.000 ,0.012 ,1267.372 
3920,8863,8,0.000 ,0.017 ,24038.441 
3921,18119,7,0.000 ,0.011 ,6093.891 
3922,45942,13,0.000 ,0.026 ,32347.497 
3923,58210,10,0.000 ,0.016 ,12478.898 
3924,3969,2,0.000 ,0.007 ,0.000 
3925,43105,2,0.000 ,0.003 ,2029.788 
3926,43920,1,0.000 ,0.002 ,0.000 
3927,35651,7,0.000 ,0.012 ,12949.067 
3928,14407,1,0.000 ,0.004 ,0.000 
3929,15631,13,0.000 ,0.024 ,30213.905 
3930,19047,3,0.000 ,0.007 ,0.000 
3931,22062,5,0.000 ,0.015 ,2607.871 
3932,23955,3,0.000 ,0.007 ,0.000 
3933,27912,1,0.000 ,0.004 ,0.000 
3934,44860,9,0.000 ,0.019 ,19951.260 
3935,49173,2,0.000 ,0.007 ,0.000 
3936,57947,10,0.000 ,0.034 ,28700.752 
3937,64740,12,0.000 ,0.016 ,82991.351 
3938,20163,5,0.000 ,0.008 ,513.826 
3939,20834,5,0.000 ,0.008 ,5183.551 
3940,22065,4,0.000 ,0.006 ,0.000 
3941,26415,8,0.000 ,0.011 ,20881.944 
3942,56765,9,0.000 ,0.015 ,19025.759 
3943,65248,7,0.000 ,0.008 ,9230.788 
3944,3504,6,0.000 ,0.010 ,53764.997 
3945,8621,9,0.000 ,0.014 ,118011.332 
3946,11616,5,0.000 ,0.013 ,4237.728 
3947,15402,7,0.000 ,0.013 ,89832.343 
3948,34932,2,0.000 ,0.008 ,0.000 
3949,40430,5,0.000 ,0.012 ,1426.088 
3950,41012,3,0.000 ,0.009 ,0.000 
3951,42892,2,0.000 ,0.006 ,0.000 
3952,42913,9,0.000 ,0.019 ,43301.417 
3953,51719,4,0.000 ,0.006 ,25905.000 
3954,2511,8,0.000 ,0.007 ,54036.902 
3955,58028,8,0.000 ,0.009 ,40632.561 
3956,3228,5,0.000 ,0.008 ,4002.092 
3957,24060,1,0.000 ,0.004 ,0.000 
3958,24886,2,0.000 ,0.006 ,0.000 
3959,26509,6,0.000 ,0.008 ,19581.028 
3960,32309,3,0.000 ,0.008 ,4855.772 
3961,46269,3,0.000 ,0.007 ,2538.903 
3962,57022,4,0.000 ,0.011 ,0.000 
3963,65322,5,0.000 ,0.014 ,7637.574 
3964,51405,4,0.000 ,0.005 ,30959.979 
3965,38682,19,0.000 ,0.036 ,199891.964 
3966,46950,14,0.000 ,0.020 ,98053.491 
3967,8404,5,0.000 ,0.007 ,11826.847 
3968,32660,3,0.000 ,0.005 ,4036.891 
3969,50434,2,0.000 ,0.005 ,8636.000 
3970,56728,1,0.000 ,0.004 ,0.000 
3971,2943,3,0.000 ,0.006 ,0.000 
3972,10402,7,0.000 ,0.011 ,35553.327 
3973,15013,4,0.000 ,0.011 ,0.000 
3974,15355,9,0.000 ,0.013 ,40022.511 
3975,37360,2,0.000 ,0.006 ,0.000 
3976,48778,4,0.000 ,0.011 ,0.000 
3977,41761,1,0.000 ,0.006 ,0.000 
3978,7073,8,0.000 ,0.022 ,43118.915 
3979,16711,4,0.000 ,0.006 ,3621.237 
3980,20071,3,0.000 ,0.015 ,0.000 
3981,45205,4,0.000 ,0.016 ,1512.169 
3982,24826,1,0.000 ,0.001 ,0.000 
3983,56999,1,0.000 ,0.001 ,0.000 
3984,19081,2,0.000 ,0.004 ,1523.036 
3985,22498,3,0.000 ,0.003 ,17270.000 
3986,22948,4,0.000 ,0.007 ,42973.733 
3987,41043,8,0.000 ,0.015 ,23600.098 
3988,62437,1,0.000 ,0.003 ,0.000 
3989,9523,1,0.000 ,0.001 ,0.000 
3990,53454,2,0.000 ,0.005 ,0.000 
3991,45496,1,0.000 ,0.003 ,0.000 
3992,47075,1,0.000 ,0.003 ,0.000 
3993,49340,7,0.000 ,0.014 ,8574.902 
3994,57618,1,0.000 ,0.003 ,0.000 
3995,3033,2,0.000 ,0.004 ,553.909 
3996,51827,4,0.000 ,0.004 ,5637.889 
3997,12238,2,0.000 ,0.001 ,0.000 
3998,35211,3,0.000 ,0.004 ,30.593 
3999,55792,1,0.000 ,0.001 ,0.000 
4000,2557,3,0.000 ,0.015 ,0.000 
4001,4111,2,0.000 ,0.007 ,8636.000 
4002,9559,2,0.000 ,0.009 ,0.000 
4003,25397,6,0.000 ,0.008 ,31973.389 
4004,46499,2,0.000 ,0.004 ,0.000 
4005,64210,2,0.000 ,0.001 ,8636.000 
4006,54573,4,0.000 ,0.010 ,9268.297 
4007,3773,2,0.000 ,0.007 ,0.000 
4008,7256,1,0.000 ,0.003 ,0.000 
4009,7741,4,0.000 ,0.007 ,4317.500 
4010,51036,4,0.000 ,0.007 ,4317.500 
4011,48089,10,0.000 ,0.016 ,23062.875 
4012,8871,1,0.000 ,0.004 ,0.000 
4013,23137,1,0.000 ,0.004 ,0.000 
4014,23549,3,0.000 ,0.010 ,455.353 
4015,24967,3,0.000 ,0.008 ,518.074 
4016,60440,2,0.000 ,0.005 ,0.000 
4017,24005,2,0.000 ,0.005 ,0.000 
4018,6528,4,0.000 ,0.005 ,17271.000 
4019,9983,6,0.000 ,0.012 ,16703.270 
4020,17581,7,0.000 ,0.009 ,5499.550 
4021,32924,2,0.000 ,0.004 ,8636.000 
4022,45643,6,0.000 ,0.008 ,97151.438 
4023,48878,4,0.000 ,0.006 ,2265.438 
4024,51833,2,0.000 ,0.004 ,0.000 
4025,51839,4,0.000 ,0.005 ,8636.500 
4026,53270,3,0.000 ,0.007 ,1002.292 
4027,59375,2,0.000 ,0.004 ,0.000 
4028,61591,4,0.000 ,0.010 ,8636.000 
4029,40594,6,0.000 ,0.007 ,21227.571 
4030,47392,4,0.000 ,0.006 ,0.000 
4031,50371,7,0.000 ,0.008 ,60416.000 
4032,20041,2,0.000 ,0.001 ,8636.000 
4033,2044,6,0.000 ,0.003 ,54435.843 
4034,55814,1,0.000 ,0.000 ,0.000 
4035,6865,3,0.000 ,0.011 ,0.000 
4036,10548,3,0.000 ,0.005 ,2011.547 
4037,56486,4,0.000 ,0.013 ,0.000 
4038,56685,10,0.000 ,0.021 ,34247.236 
4039,4959,8,0.000 ,0.008 ,32272.861 
4040,19982,4,0.000 ,0.006 ,8636.000 
4041,23918,6,0.000 ,0.007 ,27250.204 
4042,46339,1,0.000 ,0.002 ,0.000 
4043,51189,4,0.000 ,0.006 ,967.179 
4044,65626,2,0.000 ,0.003 ,0.000 
4045,19106,2,0.000 ,0.001 ,0.000 
4046,51427,2,0.000 ,0.001 ,0.000 
4047,26930,1,0.000 ,0.003 ,0.000 
4048,39277,2,0.000 ,0.007 ,0.000 
4049,51857,3,0.000 ,0.002 ,17271.000 
4050,61622,7,0.000 ,0.005 ,31369.552 
4051,20616,1,0.000 ,0.002 ,0.000 
4052,28473,5,0.000 ,0.007 ,20174.845 
4053,40730,5,0.000 ,0.008 ,6132.372 
4054,43233,1,0.000 ,0.002 ,0.000 
4055,56016,1,0.000 ,0.002 ,0.000 
4056,60191,3,0.000 ,0.004 ,4921.286 
4057,60697,2,0.000 ,0.003 ,0.000 
4058,41812,3,0.000 ,0.002 ,8636.000 
4059,52843,1,0.000 ,0.001 ,0.000 
4060,59268,2,0.000 ,0.001 ,0.000 
4061,20417,5,0.000 ,0.007 ,2652.975 
4062,28284,2,0.000 ,0.003 ,6416.196 
4063,39239,2,0.000 ,0.004 ,6775.767 
4064,45850,2,0.000 ,0.002 ,0.000 
4065,50386,6,0.000 ,0.004 ,49175.004 
4066,57249,2,0.000 ,0.002 ,0.000 
4067,11265,1,0.000 ,0.003 ,0.000 
4068,29292,1,0.000 ,0.003 ,0.000 
4069,3188,9,0.000 ,0.021 ,18041.907 
4070,3480,3,0.000 ,0.007 ,0.000 
4071,3765,5,0.000 ,0.008 ,36753.623 
4072,8199,2,0.000 ,0.006 ,0.000 
4073,12557,8,0.000 ,0.016 ,19472.235 
4074,17956,3,0.000 ,0.007 ,1525.409 
4075,20411,2,0.000 ,0.006 ,0.000 
4076,31863,3,0.000 ,0.013 ,0.000 
4077,52038,1,0.000 ,0.004 ,0.000 
4078,55802,2,0.000 ,0.011 ,0.000 
4079,56091,3,0.000 ,0.007 ,0.000 
4080,61291,3,0.000 ,0.007 ,0.000 
4081,66253,4,0.000 ,0.008 ,2835.268 
4082,68438,1,0.000 ,0.004 ,0.000 
4083,38016,1,0.000 ,0.001 ,0.000 
4084,4683,1,0.000 ,0.002 ,0.000 
4085,42734,2,0.000 ,0.004 ,0.000 
4086,29874,6,0.000 ,0.010 ,13946.450 
4087,37286,12,0.000 ,0.031 ,59656.000 
4088,53407,2,0.000 ,0.005 ,0.000 
4089,53927,1,0.000 ,0.003 ,0.000 
4090,65208,7,0.000 ,0.010 ,22936.299 
4091,24088,2,0.000 ,0.002 ,8636.000 
4092,28656,6,0.000 ,0.010 ,22892.433 
4093,1653,11,0.000 ,0.029 ,21389.494 
4094,10278,14,0.000 ,0.040 ,32101.390 
4095,13107,3,0.000 ,0.008 ,2028.782 
4096,17162,9,0.000 ,0.022 ,14648.010 
4097,23282,35,0.001 ,0.065 ,194095.970 
4098,26793,10,0.000 ,0.019 ,26577.382 
4099,8623,2,0.000 ,0.005 ,0.000 
4100,10640,3,0.000 ,0.006 ,11765.202 
4101,51219,4,0.000 ,0.009 ,213.870 
4102,13105,5,0.000 ,0.012 ,15333.083 
4103,13840,2,0.000 ,0.006 ,8636.000 
4104,23608,3,0.000 ,0.009 ,0.000 
4105,25684,2,0.000 ,0.008 ,0.000 
4106,34376,4,0.000 ,0.011 ,79056.347 
4107,41167,16,0.000 ,0.050 ,43080.699 
4108,47544,2,0.000 ,0.007 ,0.000 
4109,55707,4,0.000 ,0.010 ,3811.983 
4110,56256,7,0.000 ,0.027 ,58.147 
4111,62255,7,0.000 ,0.014 ,35827.055 
4112,66755,7,0.000 ,0.013 ,15787.691 
4113,68024,16,0.000 ,0.032 ,107028.793 
4114,68385,14,0.000 ,0.048 ,63873.024 
4115,55210,8,0.000 ,0.023 ,2873.293 
4116,11685,1,0.000 ,0.002 ,0.000 
4117,38829,3,0.000 ,0.003 ,17270.000 
4118,22623,2,0.000 ,0.001 ,0.000 
4119,25821,2,0.000 ,0.001 ,0.000 
4120,10606,1,0.000 ,0.003 ,0.000 
4121,11232,2,0.000 ,0.004 ,0.000 
4122,43553,2,0.000 ,0.004 ,0.000 
4123,68556,1,0.000 ,0.003 ,0.000 
4124,9305,2,0.000 ,0.001 ,8636.000 
4125,27073,7,0.000 ,0.007 ,72216.510 
4126,41305,1,0.000 ,0.000 ,0.000 
4127,14226,1,0.000 ,0.001 ,0.000 
4128,26704,2,0.000 ,0.002 ,0.000 
4129,36180,17,0.000 ,0.021 ,162881.129 
4130,56725,6,0.000 ,0.006 ,38095.519 
4131,64225,7,0.000 ,0.004 ,35809.216 
4132,36890,3,0.000 ,0.004 ,7999.424 
4133,14848,3,0.000 ,0.003 ,0.000 
4134,27355,4,0.000 ,0.003 ,8636.000 
4135,53304,3,0.000 ,0.003 ,0.000 
4136,20494,7,0.000 ,0.007 ,24615.864 
4137,12906,2,0.000 ,0.002 ,0.000 
4138,16292,2,0.000 ,0.002 ,0.000 
4139,21813,4,0.000 ,0.003 ,9725.988 
4140,64607,2,0.000 ,0.002 ,0.000 
4141,58989,1,0.000 ,0.001 ,0.000 
4142,5999,9,0.000 ,0.010 ,33021.761 
4143,62085,1,0.000 ,0.001 ,0.000 
4144,41519,1,0.000 ,0.001 ,0.000 
4145,55548,4,0.000 ,0.007 ,8636.000 
4146,29220,14,0.000 ,0.020 ,29915.687 
4147,49573,8,0.000 ,0.020 ,20429.379 
4148,192,2,0.000 ,0.009 ,0.000 
4149,7449,10,0.000 ,0.024 ,16752.864 
4150,13457,5,0.000 ,0.015 ,2710.727 
4151,14312,5,0.000 ,0.009 ,17783.015 
4152,16467,10,0.000 ,0.013 ,41633.228 
4153,22353,3,0.000 ,0.008 ,831.374 
4154,24790,3,0.000 ,0.007 ,0.000 
4155,27034,5,0.000 ,0.011 ,19613.507 
4156,27140,2,0.000 ,0.005 ,0.000 
4157,36594,2,0.000 ,0.008 ,0.000 
4158,39146,2,0.000 ,0.005 ,0.000 
4159,41833,1,0.000 ,0.005 ,0.000 
4160,54624,4,0.000 ,0.007 ,4704.605 
4161,66704,3,0.000 ,0.007 ,0.000 
4162,68319,2,0.000 ,0.005 ,0.000 
4163,27085,2,0.000 ,0.003 ,0.000 
4164,27337,6,0.000 ,0.009 ,12842.069 
4165,53907,21,0.000 ,0.034 ,167062.856 
4166,65316,3,0.000 ,0.006 ,0.000 
4167,1593,1,0.000 ,0.004 ,0.000 
4168,2377,3,0.000 ,0.012 ,415.151 
4169,4651,4,0.000 ,0.006 ,11934.820 
4170,12587,3,0.000 ,0.005 ,17270.000 
4171,18720,11,0.000 ,0.025 ,69571.428 
4172,9884,18,0.000 ,0.022 ,64082.203 
4173,11282,1,0.000 ,0.001 ,0.000 
4174,23588,1,0.000 ,0.001 ,0.000 
4175,31416,6,0.000 ,0.005 ,43166.000 
4176,31486,2,0.000 ,0.004 ,0.000 
4177,40405,4,0.000 ,0.005 ,2236.056 
4178,46814,4,0.000 ,0.005 ,1444.661 
4179,46993,9,0.000 ,0.010 ,24001.395 
4180,57269,3,0.000 ,0.004 ,0.000 
4181,34961,2,0.000 ,0.005 ,0.000 
4182,39961,1,0.000 ,0.002 ,0.000 
4183,49121,2,0.000 ,0.004 ,0.000 
4184,4966,2,0.000 ,0.003 ,0.000 
4185,9998,3,0.000 ,0.006 ,2535.577 
4186,10738,1,0.000 ,0.003 ,0.000 
4187,23844,2,0.000 ,0.003 ,0.000 
4188,44676,1,0.000 ,0.003 ,0.000 
4189,46672,1,0.000 ,0.003 ,0.000 
4190,63273,2,0.000 ,0.003 ,0.000 
4191,65864,4,0.000 ,0.005 ,1150.193 
4192,1149,2,0.000 ,0.008 ,0.000 
4193,21700,2,0.000 ,0.008 ,0.000 
4194,36212,2,0.000 ,0.008 ,0.000 
4195,52958,1,0.000 ,0.002 ,0.000 
4196,30,4,0.000 ,0.002 ,1.000 
4197,20800,2,0.000 ,0.001 ,0.000 
4198,54666,3,0.000 ,0.002 ,0.000 
4199,56297,3,0.000 ,0.002 ,0.000 
4200,37343,5,0.000 ,0.006 ,4592.166 
4201,61851,1,0.000 ,0.002 ,0.000 
4202,64031,5,0.000 ,0.009 ,7012.131 
4203,68221,4,0.000 ,0.003 ,11720.090 
4204,53302,10,0.000 ,0.022 ,65495.557 
4205,56759,7,0.000 ,0.007 ,155225.000 
4206,18024,2,0.000 ,0.004 ,0.000 
4207,52866,1,0.000 ,0.002 ,0.000 
4208,18020,3,0.000 ,0.005 ,0.000 
4209,41912,4,0.000 ,0.006 ,25902.000 
4210,52347,2,0.000 ,0.005 ,0.000 
4211,62346,1,0.000 ,0.003 ,0.000 
4212,55160,3,0.000 ,0.011 ,369.379 
4213,11141,4,0.000 ,0.007 ,17271.000 
4214,15488,3,0.000 ,0.007 ,0.000 
4215,32440,3,0.000 ,0.007 ,0.000 
4216,47747,13,0.000 ,0.018 ,89025.477 
4217,56586,3,0.000 ,0.008 ,0.000 
4218,57506,2,0.000 ,0.007 ,0.000 
4219,65814,4,0.000 ,0.011 ,42.353 
4220,370,1,0.000 ,0.004 ,0.000 
4221,5776,6,0.000 ,0.013 ,22787.978 
4222,7592,2,0.000 ,0.004 ,0.000 
4223,8134,6,0.000 ,0.018 ,8985.056 
4224,14089,1,0.000 ,0.004 ,0.000 
4225,44106,2,0.000 ,0.004 ,0.000 
4226,3543,2,0.000 ,0.003 ,0.000 
4227,11074,9,0.000 ,0.014 ,14705.659 
4228,13426,8,0.000 ,0.014 ,0.000 
4229,13728,8,0.000 ,0.014 ,0.000 
4230,19983,6,0.000 ,0.009 ,0.000 
4231,25717,8,0.000 ,0.014 ,0.000 
4232,32558,6,0.000 ,0.009 ,0.000 
4233,33545,8,0.000 ,0.014 ,0.000 
4234,38823,8,0.000 ,0.014 ,0.000 
4235,39193,2,0.000 ,0.003 ,0.000 
4236,53748,8,0.000 ,0.010 ,14269.919 
4237,60869,8,0.000 ,0.014 ,0.000 
4238,65197,7,0.000 ,0.010 ,4267.479 
4239,39231,5,0.000 ,0.009 ,10651.054 
4240,8350,2,0.000 ,0.006 ,0.000 
4241,40130,5,0.000 ,0.008 ,21304.171 
4242,46725,1,0.000 ,0.001 ,0.000 
4243,1189,1,0.000 ,0.001 ,0.000 
4244,53976,1,0.000 ,0.001 ,0.000 
4245,5303,17,0.000 ,0.032 ,48928.466 
4246,9217,2,0.000 ,0.009 ,0.000 
4247,13198,12,0.000 ,0.029 ,6922.467 
4248,13960,17,0.000 ,0.038 ,46730.840 
4249,46920,7,0.000 ,0.021 ,0.000 
4250,51706,12,0.000 ,0.028 ,17446.424 
4251,61857,7,0.000 ,0.021 ,0.000 
4252,40348,1,0.000 ,0.001 ,0.000 
4253,67828,1,0.000 ,0.004 ,0.000 
4254,18063,15,0.000 ,0.035 ,45869.860 
4255,51693,3,0.000 ,0.011 ,1433.024 
4256,58386,5,0.000 ,0.010 ,17175.045 
4257,1126,3,0.000 ,0.005 ,21341.422 
4258,14480,2,0.000 ,0.004 ,0.000 
4259,18219,2,0.000 ,0.005 ,2422.953 
4260,22179,1,0.000 ,0.003 ,0.000 
4261,38628,3,0.000 ,0.005 ,282.710 
4262,51184,1,0.000 ,0.001 ,0.000 
4263,58147,3,0.000 ,0.002 ,17271.000 
4264,23841,1,0.000 ,0.001 ,0.000 
4265,9620,3,0.000 ,0.009 ,63.613 
4266,46670,5,0.000 ,0.017 ,1466.870 
4267,25496,1,0.000 ,0.002 ,0.000 
4268,52558,2,0.000 ,0.002 ,0.000 
4269,16349,6,0.000 ,0.005 ,19567.580 
4270,34464,1,0.000 ,0.001 ,0.000 
4271,39501,4,0.000 ,0.005 ,103.480 
4272,2013,3,0.000 ,0.003 ,1518.064 
4273,5450,5,0.000 ,0.007 ,21870.922 
4274,20496,1,0.000 ,0.002 ,0.000 
4275,58935,1,0.000 ,0.002 ,0.000 
4276,5451,6,0.000 ,0.010 ,0.000 
4277,10669,6,0.000 ,0.010 ,0.000 
4278,16976,1,0.000 ,0.004 ,0.000 
4279,22285,6,0.000 ,0.010 ,0.000 
4280,23457,3,0.000 ,0.008 ,77.130 
4281,24198,6,0.000 ,0.010 ,0.000 
4282,37164,6,0.000 ,0.010 ,0.000 
4283,48095,3,0.000 ,0.005 ,1156.788 
4284,52557,1,0.000 ,0.004 ,0.000 
4285,58474,7,0.000 ,0.009 ,22305.452 
4286,58822,3,0.000 ,0.011 ,0.000 
4287,64577,18,0.000 ,0.024 ,69145.998 
4288,43687,1,0.000 ,0.002 ,0.000 
4289,64592,4,0.000 ,0.003 ,8886.717 
4290,7820,5,0.000 ,0.008 ,25904.000 
4291,9213,2,0.000 ,0.001 ,0.000 
4292,23314,1,0.000 ,0.001 ,0.000 
4293,42472,2,0.000 ,0.001 ,0.000 
4294,360,5,0.000 ,0.014 ,2.670 
4295,20845,10,0.000 ,0.028 ,574.263 
4296,24067,5,0.000 ,0.014 ,4939.853 
4297,50159,4,0.000 ,0.013 ,0.000 
4298,64447,6,0.000 ,0.020 ,650.447 
4299,38660,4,0.000 ,0.014 ,77.920 
4300,9926,1,0.000 ,0.003 ,0.000 
4301,4967,1,0.000 ,0.003 ,0.000 
4302,51374,9,0.000 ,0.018 ,17864.279 
4303,54988,3,0.000 ,0.004 ,0.000 
4304,2602,3,0.000 ,0.008 ,0.000 
4305,8082,4,0.000 ,0.011 ,0.000 
4306,8115,3,0.000 ,0.004 ,5.000 
4307,9530,4,0.000 ,0.005 ,167.314 
4308,9686,6,0.000 ,0.012 ,87633.915 
4309,18534,2,0.000 ,0.003 ,0.000 
4310,21589,3,0.000 ,0.004 ,0.000 
4311,26719,3,0.000 ,0.008 ,0.000 
4312,34298,10,0.000 ,0.015 ,58973.082 
4313,34417,15,0.000 ,0.024 ,80984.038 
4314,35632,2,0.000 ,0.003 ,0.000 
4315,56775,8,0.000 ,0.009 ,17799.505 
4316,60632,6,0.000 ,0.011 ,2344.917 
4317,68054,9,0.000 ,0.013 ,76271.739 
4318,68131,1,0.000 ,0.003 ,0.000 
4319,4446,8,0.000 ,0.010 ,21380.888 
4320,7112,1,0.000 ,0.002 ,0.000 
4321,17047,3,0.000 ,0.006 ,0.000 
4322,35244,2,0.000 ,0.006 ,0.000 
4323,42582,2,0.000 ,0.006 ,0.000 
4324,23934,1,0.000 ,0.002 ,0.000 
4325,18339,16,0.000 ,0.025 ,204119.706 
4326,60636,2,0.000 ,0.005 ,0.000 
4327,68480,4,0.000 ,0.006 ,914.846 
4328,3832,6,0.000 ,0.007 ,45371.274 
4329,9675,12,0.000 ,0.024 ,112345.368 
4330,14231,3,0.000 ,0.004 ,0.000 
4331,18656,14,0.000 ,0.016 ,98495.419 
4332,28579,5,0.000 ,0.005 ,43167.000 
4333,34143,1,0.000 ,0.002 ,0.000 
4334,52204,6,0.000 ,0.014 ,23035.399 
4335,55631,3,0.000 ,0.010 ,0.000 
4336,68473,3,0.000 ,0.004 ,0.000 
4337,67125,4,0.000 ,0.004 ,1167.393 
4338,190,3,0.000 ,0.003 ,0.000 
4339,10073,3,0.000 ,0.003 ,0.000 
4340,20457,5,0.000 ,0.004 ,43160.000 
4341,38012,3,0.000 ,0.003 ,0.000 
4342,50152,3,0.000 ,0.003 ,0.000 
4343,20199,9,0.000 ,0.011 ,79450.876 
4344,6065,6,0.000 ,0.005 ,7970.632 
4345,26511,2,0.000 ,0.006 ,0.000 
4346,34148,3,0.000 ,0.003 ,0.000 
4347,44321,4,0.000 ,0.004 ,6745.701 
4348,47002,4,0.000 ,0.003 ,4316.000 
4349,47459,3,0.000 ,0.003 ,0.000 
4350,49471,5,0.000 ,0.003 ,30218.000 
4351,55545,6,0.000 ,0.005 ,5235.333 
4352,10486,12,0.000 ,0.040 ,46481.476 
4353,34006,2,0.000 ,0.008 ,0.000 
4354,43717,8,0.000 ,0.025 ,2358.941 
4355,53825,13,0.000 ,0.040 ,19173.580 
4356,65302,9,0.000 ,0.030 ,4895.426 
4357,15213,1,0.000 ,0.001 ,0.000 
4358,23643,5,0.000 ,0.004 ,18697.706 
4359,28479,3,0.000 ,0.003 ,1015.436 
4360,63875,10,0.000 ,0.009 ,33847.202 
4361,49458,2,0.000 ,0.002 ,0.000 
4362,29875,1,0.000 ,0.002 ,0.000 
4363,33316,1,0.000 ,0.002 ,0.000 
4364,8984,2,0.000 ,0.003 ,0.000 
4365,42318,4,0.000 ,0.004 ,13859.765 
4366,10602,1,0.000 ,0.001 ,0.000 
4367,41494,2,0.000 ,0.002 ,0.000 
4368,28649,3,0.000 ,0.004 ,2479.062 
4369,51413,2,0.000 ,0.002 ,0.000 
4370,41853,4,0.000 ,0.003 ,25904.000 
4371,51185,2,0.000 ,0.005 ,0.000 
4372,60762,2,0.000 ,0.003 ,0.000 
4373,5981,1,0.000 ,0.002 ,0.000 
4374,52013,2,0.000 ,0.003 ,0.000 
4375,52677,2,0.000 ,0.005 ,0.000 
4376,9220,4,0.000 ,0.030 ,0.000 
4377,23870,7,0.000 ,0.037 ,1292.352 
4378,29515,6,0.000 ,0.036 ,1158.762 
4379,31911,3,0.000 ,0.009 ,0.000 
4380,41688,3,0.000 ,0.009 ,0.000 
4381,46065,3,0.000 ,0.020 ,0.000 
4382,46160,8,0.000 ,0.042 ,812.480 
4383,67101,6,0.000 ,0.022 ,278.593 
4384,22058,2,0.000 ,0.002 ,0.000 
4385,53616,8,0.000 ,0.007 ,39956.517 
4386,51121,2,0.000 ,0.009 ,0.000 
4387,46266,1,0.000 ,0.001 ,0.000 
4388,50416,2,0.000 ,0.002 ,0.000 
4389,3224,4,0.000 ,0.014 ,5977.625 
4390,31514,3,0.000 ,0.003 ,8636.000 
4391,35363,6,0.000 ,0.020 ,20079.727 
4392,61295,1,0.000 ,0.001 ,0.000 
4393,10442,2,0.000 ,0.012 ,0.000 
4394,63306,2,0.000 ,0.012 ,0.000 
4395,356,2,0.000 ,0.002 ,0.000 
4396,24990,3,0.000 ,0.003 ,8636.000 
4397,32249,1,0.000 ,0.002 ,0.000 
4398,38867,2,0.000 ,0.002 ,0.000 
4399,51575,1,0.000 ,0.002 ,0.000 
4400,61757,7,0.000 ,0.006 ,37641.879 
4401,65647,2,0.000 ,0.003 ,0.000 
4402,65951,1,0.000 ,0.002 ,0.000 
4403,31209,6,0.000 ,0.011 ,2628.299 
4404,32289,3,0.000 ,0.004 ,0.000 
4405,59840,6,0.000 ,0.016 ,1504.390 
4406,60061,3,0.000 ,0.004 ,0.000 
4407,14500,2,0.000 ,0.003 ,0.000 
4408,41485,2,0.000 ,0.003 ,0.000 
4409,43812,1,0.000 ,0.003 ,0.000 
4410,61745,4,0.000 ,0.010 ,3318.554 
4411,30647,1,0.000 ,0.006 ,0.000 
4412,32881,12,0.000 ,0.026 ,104290.319 
4413,36775,7,0.000 ,0.011 ,69048.000 
4414,40079,2,0.000 ,0.008 ,0.000 
4415,41338,4,0.000 ,0.014 ,7308.583 
4416,42287,3,0.000 ,0.009 ,0.000 
4417,60094,5,0.000 ,0.010 ,9766.256 
4418,61580,13,0.000 ,0.022 ,37422.391 
4419,62335,12,0.000 ,0.022 ,61801.374 
4420,66522,4,0.000 ,0.011 ,77.904 
4421,36619,6,0.000 ,0.005 ,19088.061 
4422,49166,2,0.000 ,0.002 ,0.000 
4423,29970,5,0.000 ,0.005 ,1324.209 
4424,36110,1,0.000 ,0.001 ,0.000 
4425,60803,3,0.000 ,0.003 ,0.000 
4426,3934,3,0.000 ,0.005 ,354.757 
4427,32856,10,0.000 ,0.010 ,51016.093 
4428,4194,9,0.000 ,0.023 ,13202.314 
4429,39262,3,0.000 ,0.007 ,860.208 
4430,40231,5,0.000 ,0.006 ,4487.670 
4431,56151,1,0.000 ,0.002 ,0.000 
4432,59239,2,0.000 ,0.003 ,0.000 
4433,5779,2,0.000 ,0.010 ,0.000 
4434,6078,3,0.000 ,0.005 ,18606.473 
4435,9939,6,0.000 ,0.011 ,242.291 
4436,10115,4,0.000 ,0.006 ,4317.500 
4437,27893,4,0.000 ,0.007 ,0.000 
4438,27894,4,0.000 ,0.007 ,0.000 
4439,31383,3,0.000 ,0.006 ,0.000 
4440,32583,3,0.000 ,0.006 ,0.000 
4441,63120,4,0.000 ,0.006 ,4317.500 
4442,726,2,0.000 ,0.003 ,0.000 
4443,15612,4,0.000 ,0.005 ,17270.000 
4444,55881,2,0.000 ,0.003 ,0.000 
4445,19282,1,0.000 ,0.001 ,0.000 
4446,13016,8,0.000 ,0.006 ,32781.849 
4447,41362,3,0.000 ,0.003 ,3453.467 
4448,55445,1,0.000 ,0.001 ,0.000 
4449,56571,2,0.000 ,0.002 ,222.589 
4450,4143,1,0.000 ,0.001 ,0.000 
4451,4463,2,0.000 ,0.001 ,0.000 
4452,14980,2,0.000 ,0.003 ,0.000 
4453,45651,2,0.000 ,0.001 ,0.000 
4454,2110,7,0.000 ,0.019 ,4905.001 
