Id,degree,pageranks,eigencentrality,betweenesscentrality
2394,1,0.000 ,0.000 ,0.000 
2395,1,0.000 ,0.000 ,0.000 
2396,1,0.000 ,0.000 ,0.000 
2393,4,0.000 ,0.000 ,0.000 
2399,2,0.000 ,0.000 ,0.000 
2401,1,0.000 ,0.000 ,0.000 
2402,2,0.000 ,0.000 ,0.000 
2403,2,0.000 ,0.000 ,0.000 
2404,1,0.000 ,0.000 ,0.000 
2405,1,0.000 ,0.000 ,0.000 
2406,2,0.000 ,0.000 ,0.000 
2407,4,0.000 ,0.000 ,0.000 
2306,4,0.000 ,0.000 ,0.000 
7304,11,0.000 ,0.032 ,0.000 
2412,3,0.000 ,0.000 ,0.000 
2413,2,0.000 ,0.000 ,0.000 
2414,6,0.000 ,0.000 ,0.000 
2417,7,0.000 ,0.000 ,0.000 
2418,1,0.000 ,0.000 ,0.000 
2113,7,0.000 ,0.000 ,0.000 
2420,2,0.000 ,0.000 ,0.000 
2419,1,0.000 ,0.000 ,0.000 
2424,1,0.000 ,0.000 ,0.000 
2428,1,0.000 ,0.000 ,0.000 
2429,2,0.000 ,0.000 ,0.000 
2427,11,0.000 ,0.000 ,0.000 
2434,2,0.000 ,0.000 ,0.000 
2437,2,0.000 ,0.000 ,0.000 
2373,2,0.000 ,0.000 ,0.000 
2438,1,0.000 ,0.000 ,0.000 
2462,4,0.000 ,0.000 ,0.000 
2463,1,0.000 ,0.000 ,0.000 
2439,1,0.000 ,0.000 ,0.000 
2441,1,0.000 ,0.000 ,0.000 
2442,1,0.000 ,0.000 ,0.000 
2443,1,0.000 ,0.000 ,0.000 
2444,6,0.000 ,0.000 ,0.000 
2445,1,0.000 ,0.000 ,0.000 
2446,1,0.000 ,0.000 ,0.000 
2094,1,0.000 ,0.000 ,0.000 
2447,1,0.000 ,0.000 ,0.000 
2448,1,0.000 ,0.000 ,0.000 
2449,1,0.000 ,0.000 ,0.000 
2450,1,0.000 ,0.000 ,0.000 
2451,2,0.000 ,0.000 ,0.000 
2452,42,0.000 ,0.000 ,0.000 
2453,1,0.000 ,0.000 ,0.000 
2454,1,0.000 ,0.000 ,0.000 
2455,1,0.000 ,0.000 ,0.000 
2465,1,0.000 ,0.000 ,0.000 
2457,1,0.000 ,0.000 ,0.000 
2466,1,0.000 ,0.000 ,0.000 
2458,6,0.000 ,0.000 ,0.000 
2459,1,0.000 ,0.000 ,0.000 
2460,1,0.000 ,0.000 ,0.000 
2461,1,0.000 ,0.000 ,0.000 
2471,1,0.000 ,0.000 ,0.000 
2472,75,0.000 ,0.000 ,0.000 
2473,103,0.000 ,0.000 ,0.000 
2476,35,0.000 ,0.000 ,0.000 
2477,1,0.000 ,0.000 ,0.000 
2478,6,0.000 ,0.000 ,0.000 
2480,7,0.000 ,0.000 ,0.000 
2481,8,0.000 ,0.000 ,0.000 
2482,3,0.000 ,0.000 ,0.000 
2487,1,0.000 ,0.000 ,0.000 
2488,21,0.000 ,0.000 ,0.000 
2489,1,0.000 ,0.000 ,0.000 
2491,1,0.000 ,0.000 ,0.000 
2492,1,0.000 ,0.000 ,0.000 
2493,6,0.000 ,0.000 ,0.000 
2494,1,0.000 ,0.000 ,0.000 
2495,1,0.000 ,0.000 ,0.000 
2496,2,0.000 ,0.000 ,0.000 
2497,38,0.000 ,0.000 ,0.000 
2500,3,0.000 ,0.000 ,0.000 
2502,30,0.000 ,0.000 ,0.000 
2503,2,0.000 ,0.000 ,0.000 
8296,14,0.000 ,0.040 ,0.000 
2505,1,0.000 ,0.000 ,0.000 
5311,11,0.000 ,0.039 ,0.000 
2509,11,0.000 ,0.000 ,0.000 
2512,1,0.000 ,0.000 ,0.000 
2514,1,0.000 ,0.000 ,0.000 
2513,1,0.000 ,0.000 ,0.000 
2515,1,0.000 ,0.000 ,0.000 
5926,6,0.000 ,0.025 ,0.000 
6532,7,0.000 ,0.038 ,0.000 
2518,4,0.000 ,0.000 ,0.000 
2519,1,0.000 ,0.000 ,0.000 
2355,1,0.000 ,0.000 ,0.000 
2520,1,0.000 ,0.000 ,0.000 
2530,1,0.000 ,0.000 ,0.000 
2531,2,0.000 ,0.000 ,0.000 
2521,1,0.000 ,0.000 ,0.000 
2522,1,0.000 ,0.000 ,0.000 
2523,5,0.000 ,0.000 ,0.000 
2534,1,0.000 ,0.000 ,0.000 
2526,1,0.000 ,0.000 ,0.000 
2527,2,0.000 ,0.000 ,0.000 
2528,1,0.000 ,0.000 ,0.000 
2536,1,0.000 ,0.000 ,0.000 
2537,1,0.000 ,0.000 ,0.000 
2538,1,0.000 ,0.000 ,0.000 
2529,1,0.000 ,0.000 ,0.000 
2540,1,0.000 ,0.000 ,0.000 
1181,1,0.000 ,0.000 ,0.000 
2541,37,0.000 ,0.000 ,0.000 
2543,1,0.000 ,0.000 ,0.000 
2498,1,0.000 ,0.000 ,0.000 
2545,7,0.000 ,0.000 ,0.000 
2546,34,0.000 ,0.000 ,0.000 
6435,11,0.000 ,0.037 ,0.000 
2548,12,0.000 ,0.000 ,0.000 
2549,70,0.000 ,0.000 ,0.000 
2551,2,0.000 ,0.000 ,0.000 
899,24,0.000 ,0.000 ,0.000 
2555,12,0.000 ,0.000 ,0.000 
2556,1,0.000 ,0.000 ,0.000 
2566,32,0.000 ,0.000 ,0.000 
2557,77,0.000 ,0.000 ,0.000 
4220,16,0.000 ,0.034 ,4798.645 
2469,3,0.000 ,0.000 ,0.000 
2567,5,0.000 ,0.000 ,0.000 
2558,2,0.000 ,0.000 ,0.000 
2559,82,0.000 ,0.000 ,0.000 
5406,14,0.000 ,0.065 ,21.513 
2561,2,0.000 ,0.000 ,0.000 
2562,2,0.000 ,0.000 ,0.000 
2563,2,0.000 ,0.000 ,0.000 
2564,50,0.000 ,0.000 ,0.000 
4778,16,0.000 ,0.078 ,10.923 
5364,6,0.000 ,0.049 ,0.000 
6942,10,0.000 ,0.058 ,0.000 
7319,8,0.000 ,0.042 ,0.000 
7362,25,0.000 ,0.058 ,857.274 
7857,8,0.000 ,0.038 ,0.000 
7996,11,0.000 ,0.040 ,0.000 
8068,4,0.000 ,0.025 ,0.000 
8169,14,0.000 ,0.053 ,0.000 
2569,5,0.000 ,0.000 ,0.000 
2572,7,0.000 ,0.000 ,0.000 
2573,1,0.000 ,0.000 ,0.000 
2574,2,0.000 ,0.000 ,0.000 
5713,9,0.000 ,0.028 ,1.236 
2577,2,0.000 ,0.000 ,0.000 
2578,12,0.000 ,0.000 ,0.000 
2581,1,0.000 ,0.000 ,0.000 
2582,1,0.000 ,0.000 ,0.000 
2583,2,0.000 ,0.000 ,0.000 
2584,1,0.000 ,0.000 ,0.000 
2586,2,0.000 ,0.000 ,0.000 
4625,15,0.000 ,0.036 ,3577.644 
2596,13,0.000 ,0.000 ,0.000 
2598,7,0.000 ,0.000 ,0.000 
2603,1,0.000 ,0.000 ,0.000 
6080,9,0.000 ,0.020 ,0.000 
2606,1,0.000 ,0.000 ,0.000 
2608,14,0.000 ,0.000 ,0.000 
2609,7,0.000 ,0.000 ,0.000 
2610,1,0.000 ,0.000 ,0.000 
2611,7,0.000 ,0.000 ,0.000 
5387,16,0.000 ,0.036 ,2170.113 
2613,25,0.000 ,0.000 ,0.000 
2614,5,0.000 ,0.000 ,0.000 
2615,2,0.000 ,0.000 ,0.000 
2616,1,0.000 ,0.000 ,0.000 
5240,3,0.000 ,0.014 ,0.000 
5533,3,0.000 ,0.004 ,0.000 
5956,2,0.000 ,0.008 ,0.000 
6109,5,0.000 ,0.020 ,0.000 
6279,1,0.000 ,0.004 ,0.000 
2627,1,0.000 ,0.000 ,0.000 
2626,3,0.000 ,0.000 ,0.000 
2630,2,0.000 ,0.000 ,0.000 
2631,1,0.000 ,0.000 ,0.000 
2632,1,0.000 ,0.000 ,0.000 
2633,1,0.000 ,0.000 ,0.000 
1863,1,0.000 ,0.000 ,0.000 
2634,1,0.000 ,0.000 ,0.000 
2635,1,0.000 ,0.000 ,0.000 
2636,1,0.000 ,0.000 ,0.000 
2637,1,0.000 ,0.000 ,0.000 
2639,1,0.000 ,0.000 ,0.000 
2640,1,0.000 ,0.000 ,0.000 
2641,1,0.000 ,0.000 ,0.000 
2642,1,0.000 ,0.000 ,0.000 
2644,1,0.000 ,0.000 ,0.000 
2628,1,0.000 ,0.000 ,0.000 
2648,1,0.000 ,0.000 ,0.000 
2649,1,0.000 ,0.000 ,0.000 
6543,5,0.000 ,0.017 ,0.000 
2656,1,0.000 ,0.000 ,0.000 
5260,6,0.000 ,0.027 ,0.000 
8024,6,0.000 ,0.018 ,0.000 
2659,12,0.000 ,0.000 ,0.000 
2661,1,0.000 ,0.000 ,0.000 
2663,2,0.000 ,0.000 ,0.000 
2664,1,0.000 ,0.000 ,0.000 
2668,1,0.000 ,0.000 ,0.000 
2671,1,0.000 ,0.000 ,0.000 
2673,1,0.000 ,0.000 ,0.000 
2675,1,0.000 ,0.000 ,0.000 
2676,7,0.000 ,0.000 ,0.000 
2677,40,0.000 ,0.000 ,0.000 
2680,6,0.000 ,0.000 ,0.000 
2682,1,0.000 ,0.000 ,0.000 
2683,13,0.000 ,0.000 ,0.000 
2684,1,0.000 ,0.000 ,0.000 
2699,74,0.000 ,0.000 ,0.000 
2701,19,0.000 ,0.000 ,0.000 
6105,17,0.000 ,0.040 ,0.000 
2702,80,0.000 ,0.000 ,0.000 
2703,61,0.000 ,0.000 ,0.000 
2688,618,0.000 ,0.000 ,0.000 
5368,5,0.000 ,0.023 ,0.000 
5514,12,0.000 ,0.018 ,0.000 
5756,18,0.000 ,0.051 ,0.000 
2704,75,0.000 ,0.000 ,0.000 
6078,10,0.000 ,0.048 ,0.000 
2690,26,0.000 ,0.000 ,0.000 
2691,44,0.000 ,0.000 ,0.000 
2692,19,0.000 ,0.000 ,0.000 
2705,1,0.000 ,0.000 ,0.000 
2706,18,0.000 ,0.000 ,0.000 
2694,18,0.000 ,0.000 ,0.000 
2695,7,0.000 ,0.000 ,0.000 
2698,15,0.000 ,0.000 ,0.000 
2709,1,0.000 ,0.000 ,0.000 
2711,13,0.000 ,0.000 ,0.000 
2715,2,0.000 ,0.000 ,0.000 
2716,1,0.000 ,0.000 ,0.000 
2717,1,0.000 ,0.000 ,0.000 
2718,1,0.000 ,0.000 ,0.000 
2719,21,0.000 ,0.000 ,0.000 
2722,1,0.000 ,0.000 ,0.000 
2723,1,0.000 ,0.000 ,0.000 
2725,1,0.000 ,0.000 ,0.000 
2728,3,0.000 ,0.000 ,0.000 
2730,2,0.000 ,0.000 ,0.000 
2731,1,0.000 ,0.000 ,0.000 
2733,3,0.000 ,0.000 ,0.000 
2729,1,0.000 ,0.000 ,0.000 
2734,1,0.000 ,0.000 ,0.000 
2737,16,0.000 ,0.000 ,0.000 
2738,3,0.000 ,0.000 ,0.000 
7423,11,0.000 ,0.024 ,0.000 
2739,1,0.000 ,0.000 ,0.000 
2740,28,0.000 ,0.000 ,0.000 
2741,1,0.000 ,0.000 ,0.000 
2744,39,0.000 ,0.000 ,0.000 
2748,1,0.000 ,0.000 ,0.000 
2749,1,0.000 ,0.000 ,0.000 
2752,7,0.000 ,0.000 ,0.000 
2753,1,0.000 ,0.000 ,0.000 
2755,1,0.000 ,0.000 ,0.000 
2757,5,0.000 ,0.000 ,0.000 
2759,1,0.000 ,0.000 ,0.000 
2761,1,0.000 ,0.000 ,0.000 
2762,3,0.000 ,0.000 ,0.000 
2766,1,0.000 ,0.000 ,0.000 
2767,1,0.000 ,0.000 ,0.000 
2771,1,0.000 ,0.000 ,0.000 
2769,1,0.000 ,0.000 ,0.000 
2772,1,0.000 ,0.000 ,0.000 
2773,1,0.000 ,0.000 ,0.000 
2776,1,0.000 ,0.000 ,0.000 
2778,22,0.000 ,0.000 ,0.000 
2779,1,0.000 ,0.000 ,0.000 
2780,3,0.000 ,0.000 ,0.000 
2782,1,0.000 ,0.000 ,0.000 
2783,1,0.000 ,0.000 ,0.000 
2784,1,0.000 ,0.000 ,0.000 
2786,1,0.000 ,0.000 ,0.000 
2788,4,0.000 ,0.000 ,0.000 
2789,3,0.000 ,0.000 ,0.000 
3036,8,0.000 ,0.009 ,5159.106 
2791,15,0.000 ,0.000 ,0.000 
2792,18,0.000 ,0.000 ,0.000 
2793,6,0.000 ,0.000 ,0.000 
2796,8,0.000 ,0.000 ,0.000 
2802,9,0.000 ,0.000 ,0.000 
2803,1,0.000 ,0.000 ,0.000 
2804,16,0.000 ,0.000 ,0.000 
2807,5,0.000 ,0.000 ,0.000 
2808,2,0.000 ,0.000 ,0.000 
2813,1,0.000 ,0.000 ,0.000 
2817,2,0.000 ,0.000 ,0.000 
2823,1,0.000 ,0.000 ,0.000 
3109,12,0.000 ,0.020 ,1325.235 
2824,1,0.000 ,0.000 ,0.000 
2826,1,0.000 ,0.000 ,0.000 
2758,2,0.000 ,0.000 ,0.000 
2827,1,0.000 ,0.000 ,0.000 
2832,50,0.000 ,0.000 ,0.000 
4264,1,0.000 ,0.000 ,0.000 
2833,7,0.000 ,0.000 ,0.000 
2835,1,0.000 ,0.000 ,0.000 
2839,5,0.000 ,0.000 ,0.000 
2840,14,0.000 ,0.000 ,0.000 
2845,3,0.000 ,0.000 ,0.000 
2846,1,0.000 ,0.000 ,0.000 
2847,1,0.000 ,0.000 ,0.000 
2848,1,0.000 ,0.000 ,0.000 
2849,1,0.000 ,0.000 ,0.000 
2850,1,0.000 ,0.000 ,0.000 
2852,2,0.000 ,0.000 ,0.000 
2853,1,0.000 ,0.000 ,0.000 
2855,16,0.000 ,0.000 ,0.000 
2857,1,0.000 ,0.000 ,0.000 
2858,3,0.000 ,0.000 ,0.000 
4171,6,0.000 ,0.024 ,0.000 
2860,5,0.000 ,0.000 ,0.000 
2866,6,0.000 ,0.000 ,0.000 
2867,3,0.000 ,0.000 ,0.000 
2861,1,0.000 ,0.000 ,0.000 
2868,1,0.000 ,0.000 ,0.000 
2869,1,0.000 ,0.000 ,0.000 
2862,4,0.000 ,0.000 ,0.000 
2863,5,0.000 ,0.000 ,0.000 
2870,1,0.000 ,0.000 ,0.000 
2864,1,0.000 ,0.000 ,0.000 
2865,2,0.000 ,0.000 ,0.000 
2872,87,0.000 ,0.000 ,0.000 
2875,6,0.000 ,0.000 ,0.000 
2876,1,0.000 ,0.000 ,0.000 
2879,1,0.000 ,0.000 ,0.000 
2881,1,0.000 ,0.000 ,0.000 
2882,1,0.000 ,0.000 ,0.000 
2883,28,0.000 ,0.000 ,0.000 
4068,12,0.000 ,0.015 ,38.164 
2884,1,0.000 ,0.000 ,0.000 
2885,5,0.000 ,0.000 ,0.000 
2467,4,0.000 ,0.000 ,0.000 
2896,1,0.000 ,0.000 ,0.000 
2568,4,0.000 ,0.000 ,0.000 
2886,3,0.000 ,0.000 ,0.000 
2887,1,0.000 ,0.000 ,0.000 
2888,1,0.000 ,0.000 ,0.000 
2464,1,0.000 ,0.000 ,0.000 
2889,14,0.000 ,0.000 ,0.000 
2890,1,0.000 ,0.000 ,0.000 
2891,1,0.000 ,0.000 ,0.000 
2892,1,0.000 ,0.000 ,0.000 
2893,1,0.000 ,0.000 ,0.000 
2894,1,0.000 ,0.000 ,0.000 
2895,1,0.000 ,0.000 ,0.000 
2898,2,0.000 ,0.000 ,0.000 
2901,4,0.000 ,0.000 ,0.000 
2899,1,0.000 ,0.000 ,0.000 
2905,4,0.000 ,0.000 ,0.000 
2903,8,0.000 ,0.000 ,0.000 
2904,18,0.000 ,0.000 ,0.000 
2906,6,0.000 ,0.000 ,0.000 
2907,6,0.000 ,0.000 ,0.000 
2908,12,0.000 ,0.000 ,0.000 
2913,11,0.000 ,0.000 ,0.000 
2916,1,0.000 ,0.000 ,0.000 
2919,2,0.000 ,0.000 ,0.000 
2921,1,0.000 ,0.000 ,0.000 
2924,2,0.000 ,0.000 ,0.000 
2929,1,0.000 ,0.000 ,0.000 
2930,1,0.000 ,0.000 ,0.000 
2931,2,0.000 ,0.000 ,0.000 
7316,5,0.000 ,0.007 ,0.000 
2933,6,0.000 ,0.000 ,0.000 
2935,36,0.000 ,0.000 ,0.000 
2939,7,0.000 ,0.000 ,0.000 
2938,1,0.000 ,0.000 ,0.000 
7254,9,0.000 ,0.021 ,0.000 
2941,11,0.000 ,0.000 ,0.000 
2936,8,0.000 ,0.000 ,0.000 
2944,1,0.000 ,0.000 ,0.000 
2945,1,0.000 ,0.000 ,0.000 
2947,10,0.000 ,0.000 ,0.000 
2948,26,0.000 ,0.000 ,0.000 
2949,1,0.000 ,0.000 ,0.000 
2950,13,0.000 ,0.000 ,0.000 
2952,1,0.000 ,0.000 ,0.000 
2953,10,0.000 ,0.000 ,0.000 
2954,1,0.000 ,0.000 ,0.000 
2957,1,0.000 ,0.000 ,0.000 
2960,1,0.000 ,0.000 ,0.000 
2961,1,0.000 ,0.000 ,0.000 
2962,1,0.000 ,0.000 ,0.000 
2964,70,0.000 ,0.000 ,0.000 
2965,2,0.000 ,0.000 ,0.000 
2967,238,0.000 ,0.000 ,0.000 
4086,2,0.000 ,0.000 ,0.000 
4866,7,0.000 ,0.026 ,37.493 
4934,13,0.000 ,0.036 ,652.694 
4987,13,0.000 ,0.062 ,0.000 
4992,16,0.000 ,0.036 ,278.219 
5694,4,0.000 ,0.017 ,0.000 
6611,16,0.000 ,0.003 ,48.213 
7023,16,0.000 ,0.020 ,5164.556 
7734,6,0.000 ,0.011 ,0.000 
2971,1,0.000 ,0.000 ,0.000 
2969,3,0.000 ,0.000 ,0.000 
2970,1,0.000 ,0.000 ,0.000 
2978,6,0.000 ,0.000 ,0.000 
2980,1,0.000 ,0.000 ,0.000 
2982,1,0.000 ,0.000 ,0.000 
2983,28,0.000 ,0.000 ,0.000 
2985,4,0.000 ,0.000 ,0.000 
2986,3,0.000 ,0.000 ,0.000 
2987,9,0.000 ,0.000 ,0.000 
2988,55,0.000 ,0.000 ,0.000 
2989,10,0.000 ,0.000 ,0.000 
2992,1,0.000 ,0.000 ,0.000 
2994,3,0.000 ,0.000 ,0.000 
2995,10,0.000 ,0.000 ,0.000 
2998,3,0.000 ,0.000 ,0.000 
3001,7,0.000 ,0.000 ,0.000 
3008,1,0.000 ,0.000 ,0.000 
3003,1,0.000 ,0.000 ,0.000 
3004,3,0.000 ,0.000 ,0.000 
3006,31,0.000 ,0.000 ,0.000 
3011,1,0.000 ,0.000 ,0.000 
3012,1,0.000 ,0.000 ,0.000 
3013,1,0.000 ,0.000 ,0.000 
3016,2,0.000 ,0.000 ,0.000 
3017,3,0.000 ,0.000 ,0.000 
3019,1,0.000 ,0.000 ,0.000 
3363,1,0.000 ,0.004 ,0.000 
3022,1,0.000 ,0.000 ,0.000 
3025,4,0.000 ,0.000 ,0.000 
4684,3,0.000 ,0.016 ,0.000 
4779,5,0.000 ,0.014 ,0.000 
4887,3,0.000 ,0.011 ,0.000 
5267,5,0.000 ,0.016 ,3.165 
5350,4,0.000 ,0.023 ,0.000 
5442,3,0.000 ,0.007 ,0.000 
6427,6,0.000 ,0.026 ,0.000 
6475,2,0.000 ,0.007 ,0.000 
3031,50,0.000 ,0.000 ,0.000 
3032,216,0.000 ,0.000 ,0.000 
3035,13,0.000 ,0.000 ,0.000 
3037,7,0.000 ,0.000 ,0.000 
3038,1,0.000 ,0.000 ,0.000 
3039,14,0.000 ,0.000 ,0.000 
3040,7,0.000 ,0.000 ,0.000 
3041,14,0.000 ,0.000 ,0.000 
3042,1,0.000 ,0.000 ,0.000 
3043,1,0.000 ,0.000 ,0.000 
3044,6,0.000 ,0.000 ,0.000 
3048,1,0.000 ,0.000 ,0.000 
3049,6,0.000 ,0.000 ,0.000 
3046,10,0.000 ,0.000 ,0.000 
3051,1,0.000 ,0.000 ,0.000 
3052,1,0.000 ,0.000 ,0.000 
3053,9,0.000 ,0.000 ,0.000 
3054,1,0.000 ,0.000 ,0.000 
3055,52,0.000 ,0.000 ,0.000 
3057,48,0.000 ,0.000 ,0.000 
3047,12,0.000 ,0.000 ,0.000 
3060,4,0.000 ,0.000 ,0.000 
3061,2,0.000 ,0.000 ,0.000 
3062,42,0.000 ,0.000 ,0.000 
2976,7,0.000 ,0.000 ,0.000 
3066,1,0.000 ,0.000 ,0.000 
3070,2,0.000 ,0.000 ,0.000 
3071,1,0.000 ,0.000 ,0.000 
3072,25,0.000 ,0.000 ,0.000 
7290,5,0.000 ,0.011 ,0.000 
3074,1,0.000 ,0.000 ,0.000 
3075,2,0.000 ,0.000 ,0.000 
3076,1,0.000 ,0.000 ,0.000 
3077,4,0.000 ,0.000 ,0.000 
3078,1,0.000 ,0.000 ,0.000 
3063,3,0.000 ,0.000 ,0.000 
7735,3,0.000 ,0.006 ,0.000 
3081,20,0.000 ,0.000 ,0.000 
3083,2,0.000 ,0.000 ,0.000 
3085,1,0.000 ,0.000 ,0.000 
3086,8,0.000 ,0.000 ,0.000 
3087,8,0.000 ,0.000 ,0.000 
3088,37,0.000 ,0.000 ,0.000 
3090,12,0.000 ,0.000 ,0.000 
6530,7,0.000 ,0.020 ,0.000 
3091,1,0.000 ,0.000 ,0.000 
3093,1,0.000 ,0.000 ,0.000 
3094,5,0.000 ,0.000 ,0.000 
3097,1,0.000 ,0.000 ,0.000 
3098,37,0.000 ,0.000 ,0.000 
3095,37,0.000 ,0.000 ,0.000 
3096,3,0.000 ,0.000 ,0.000 
3101,2,0.000 ,0.000 ,0.000 
3102,1,0.000 ,0.000 ,0.000 
3107,10,0.000 ,0.000 ,0.000 
2842,124,0.000 ,0.000 ,0.000 
3617,1,0.000 ,0.000 ,0.000 
3108,8,0.000 ,0.000 ,0.000 
8227,3,0.000 ,0.004 ,0.000 
3110,21,0.000 ,0.000 ,0.000 
3111,1,0.000 ,0.000 ,0.000 
3112,1,0.000 ,0.000 ,0.000 
3113,1,0.000 ,0.000 ,0.000 
2003,63,0.000 ,0.000 ,0.000 
7440,7,0.000 ,0.019 ,0.000 
3115,5,0.000 ,0.000 ,0.000 
3118,2,0.000 ,0.000 ,0.000 
3119,3,0.000 ,0.000 ,0.000 
3120,8,0.000 ,0.000 ,0.000 
3123,3,0.000 ,0.000 ,0.000 
3124,2,0.000 ,0.000 ,0.000 
3127,15,0.000 ,0.000 ,0.000 
3701,2,0.000 ,0.000 ,0.000 
3128,1,0.000 ,0.000 ,0.000 
3129,2,0.000 ,0.000 ,0.000 
3131,1,0.000 ,0.000 ,0.000 
3132,3,0.000 ,0.000 ,0.000 
3135,1,0.000 ,0.000 ,0.000 
3133,1,0.000 ,0.000 ,0.000 
3134,1,0.000 ,0.000 ,0.000 
3137,4,0.000 ,0.000 ,0.000 
3143,1,0.000 ,0.000 ,0.000 
3142,49,0.000 ,0.000 ,0.000 
3146,1,0.000 ,0.000 ,0.000 
3147,6,0.000 ,0.000 ,0.000 
3149,1,0.000 ,0.000 ,0.000 
3151,1,0.000 ,0.000 ,0.000 
3152,1,0.000 ,0.000 ,0.000 
3153,1,0.000 ,0.000 ,0.000 
3154,1,0.000 ,0.000 ,0.000 
3156,1,0.000 ,0.000 ,0.000 
3158,1,0.000 ,0.000 ,0.000 
3159,9,0.000 ,0.000 ,0.000 
3160,2,0.000 ,0.000 ,0.000 
3162,3,0.000 ,0.000 ,0.000 
3163,1,0.000 ,0.000 ,0.000 
3165,1,0.000 ,0.000 ,0.000 
3166,1,0.000 ,0.000 ,0.000 
3167,1,0.000 ,0.000 ,0.000 
3169,1,0.000 ,0.000 ,0.000 
3168,79,0.000 ,0.000 ,0.000 
3172,13,0.000 ,0.000 ,0.000 
3174,1,0.000 ,0.000 ,0.000 
3175,41,0.000 ,0.000 ,0.000 
3176,6,0.000 ,0.000 ,0.000 
3181,3,0.000 ,0.000 ,0.000 
3190,10,0.000 ,0.000 ,0.000 
3182,1,0.000 ,0.000 ,0.000 
3183,2,0.000 ,0.000 ,0.000 
3184,1,0.000 ,0.000 ,0.000 
3185,2,0.000 ,0.000 ,0.000 
3186,1,0.000 ,0.000 ,0.000 
3187,1,0.000 ,0.000 ,0.000 
3188,20,0.000 ,0.000 ,0.000 
3189,10,0.000 ,0.000 ,0.000 
3196,22,0.000 ,0.000 ,0.000 
3197,4,0.000 ,0.000 ,0.000 
3198,1,0.000 ,0.000 ,0.000 
3199,13,0.000 ,0.000 ,0.000 
3202,8,0.000 ,0.000 ,0.000 
3203,1,0.000 ,0.000 ,0.000 
3204,1,0.000 ,0.000 ,0.000 
3206,1,0.000 ,0.000 ,0.000 
3207,1,0.000 ,0.000 ,0.000 
3208,6,0.000 ,0.000 ,0.000 
3209,41,0.000 ,0.000 ,0.000 
3212,1,0.000 ,0.000 ,0.000 
3213,1,0.000 ,0.000 ,0.000 
3215,1,0.000 ,0.000 ,0.000 
3214,1,0.000 ,0.000 ,0.000 
3216,2,0.000 ,0.000 ,0.000 
3210,3,0.000 ,0.000 ,0.000 
3217,1,0.000 ,0.000 ,0.000 
532,1,0.000 ,0.000 ,0.000 
3219,1,0.000 ,0.000 ,0.000 
3220,1,0.000 ,0.000 ,0.000 
3221,1,0.000 ,0.000 ,0.000 
1509,1,0.000 ,0.000 ,0.000 
3211,2,0.000 ,0.000 ,0.000 
3218,1,0.000 ,0.000 ,0.000 
3222,1,0.000 ,0.000 ,0.000 
3223,1,0.000 ,0.000 ,0.000 
3224,1,0.000 ,0.000 ,0.000 
3225,13,0.000 ,0.000 ,0.000 
3226,1,0.000 ,0.000 ,0.000 
3227,19,0.000 ,0.000 ,0.000 
3228,1,0.000 ,0.000 ,0.000 
3229,1,0.000 ,0.000 ,0.000 
3230,1,0.000 ,0.000 ,0.000 
3231,1,0.000 ,0.000 ,0.000 
3232,1,0.000 ,0.000 ,0.000 
3234,1,0.000 ,0.000 ,0.000 
3233,3,0.000 ,0.000 ,0.000 
3239,3,0.000 ,0.000 ,0.000 
3240,1,0.000 ,0.000 ,0.000 
3241,1,0.000 ,0.000 ,0.000 
3242,6,0.000 ,0.000 ,0.000 
3246,2,0.000 ,0.000 ,0.000 
3247,2,0.000 ,0.000 ,0.000 
3248,1,0.000 ,0.000 ,0.000 
3249,3,0.000 ,0.000 ,0.000 
3250,3,0.000 ,0.000 ,0.000 
3252,37,0.000 ,0.000 ,0.000 
3257,1,0.000 ,0.000 ,0.000 
3263,1,0.000 ,0.000 ,0.000 
3264,1,0.000 ,0.000 ,0.000 
3259,2,0.000 ,0.000 ,0.000 
3261,1,0.000 ,0.000 ,0.000 
3262,9,0.000 ,0.000 ,0.000 
3267,1,0.000 ,0.000 ,0.000 
3268,2,0.000 ,0.000 ,0.000 
212,1,0.000 ,0.000 ,0.000 
3269,3,0.000 ,0.000 ,0.000 
3270,2,0.000 ,0.000 ,0.000 
2624,1,0.000 ,0.000 ,0.000 
3272,2,0.000 ,0.000 ,0.000 
3280,3,0.000 ,0.000 ,0.000 
3281,1,0.000 ,0.000 ,0.000 
3273,1,0.000 ,0.000 ,0.000 
3275,14,0.000 ,0.000 ,0.000 
3277,1,0.000 ,0.000 ,0.000 
3278,2,0.000 ,0.000 ,0.000 
3279,2,0.000 ,0.000 ,0.000 
3288,1,0.000 ,0.000 ,0.000 
3292,8,0.000 ,0.000 ,0.000 
3294,1,0.000 ,0.000 ,0.000 
3296,2,0.000 ,0.000 ,0.000 
3298,1,0.000 ,0.000 ,0.000 
3299,1,0.000 ,0.000 ,0.000 
3300,5,0.000 ,0.000 ,0.000 
3302,1,0.000 ,0.000 ,0.000 
3303,1,0.000 ,0.000 ,0.000 
1529,2,0.000 ,0.000 ,0.000 
3304,31,0.000 ,0.000 ,0.000 
3305,5,0.000 ,0.000 ,0.000 
3311,1,0.000 ,0.000 ,0.000 
3312,1,0.000 ,0.000 ,0.000 
3282,5,0.000 ,0.000 ,0.000 
3314,1,0.000 ,0.000 ,0.000 
3315,13,0.000 ,0.000 ,0.000 
