Id,Name,degree,pageranks,eigencentrality,betweenesscentrality
3243,2005,1,0.000 ,0.000 ,0.000 
3244,2008,1,0.000 ,0.000 ,0.000 
3245,2009,63,0.000 ,0.000 ,0.000 
3246,2040,1,0.000 ,0.000 ,0.000 
3247,2010,27,0.000 ,0.000 ,0.000 
3248,2011,3,0.000 ,0.000 ,0.000 
3249,2012,3,0.000 ,0.000 ,0.000 
3250,2013,1,0.000 ,0.000 ,0.000 
3251,2042,2,0.000 ,0.000 ,0.000 
3252,2015,1,0.000 ,0.000 ,0.000 
3253,2017,1,0.000 ,0.000 ,0.000 
3254,2018,2,0.000 ,0.000 ,0.000 
3255,2019,1,0.000 ,0.000 ,0.000 
3256,2020,1,0.000 ,0.000 ,0.000 
3257,2021,1,0.000 ,0.000 ,0.000 
3258,2044,2,0.000 ,0.000 ,0.000 
3259,2023,1,0.000 ,0.000 ,0.000 
3260,2024,1,0.000 ,0.000 ,0.000 
3261,2025,1,0.000 ,0.000 ,0.000 
3262,2026,1,0.000 ,0.000 ,0.000 
3263,2027,1,0.000 ,0.000 ,0.000 
3264,2045,1,0.000 ,0.000 ,0.000 
3265,2029,2,0.000 ,0.000 ,0.000 
3266,2030,1,0.000 ,0.000 ,0.000 
3267,2031,1,0.000 ,0.000 ,0.000 
3268,2032,1,0.000 ,0.000 ,0.000 
3269,2033,22,0.000 ,0.000 ,0.000 
3270,2034,1,0.000 ,0.000 ,0.000 
3271,2035,1,0.000 ,0.000 ,0.000 
3272,2036,2,0.000 ,0.000 ,0.000 
3273,2037,8,0.000 ,0.000 ,0.000 
3274,6111,10,0.000 ,0.040 ,0.000 
3275,698,11,0.000 ,0.000 ,0.000 
3276,4216,15,0.000 ,0.040 ,33.661 
3277,2038,5,0.000 ,0.000 ,0.000 
3278,2049,3,0.000 ,0.000 ,0.000 
3279,2050,4,0.000 ,0.000 ,0.000 
3280,2051,1,0.000 ,0.000 ,0.000 
3281,2052,14,0.000 ,0.000 ,0.000 
3282,2054,3,0.000 ,0.000 ,0.000 
3283,2056,1,0.000 ,0.000 ,0.000 
3284,2057,1,0.000 ,0.000 ,0.000 
3285,2058,1,0.000 ,0.000 ,0.000 
3286,2059,4,0.000 ,0.000 ,0.000 
3287,2061,4,0.000 ,0.000 ,0.000 
3288,2063,21,0.000 ,0.000 ,0.000 
3289,2064,2,0.000 ,0.000 ,0.000 
3290,2065,50,0.000 ,0.000 ,0.000 
3291,2068,4,0.000 ,0.000 ,0.000 
3292,2070,1,0.000 ,0.000 ,0.000 
3293,2077,1,0.000 ,0.000 ,0.000 
3294,2081,1,0.000 ,0.000 ,0.000 
3295,2082,1,0.000 ,0.000 ,0.000 
3296,2084,10,0.000 ,0.000 ,0.000 
3297,2086,1,0.000 ,0.000 ,0.000 
3298,2087,1,0.000 ,0.000 ,0.000 
3299,2088,6,0.000 ,0.000 ,0.000 
3300,2089,1,0.000 ,0.000 ,0.000 
3301,2090,1,0.000 ,0.000 ,0.000 
3302,2093,55,0.000 ,0.000 ,0.000 
3303,2096,2,0.000 ,0.000 ,0.000 
3304,2422,2,0.000 ,0.009 ,0.000 
3305,2100,1,0.000 ,0.000 ,0.000 
3306,2099,22,0.000 ,0.000 ,0.000 
3307,2104,2,0.000 ,0.000 ,0.000 
3308,2103,2,0.000 ,0.000 ,0.000 
3309,2105,11,0.000 ,0.000 ,0.000 
3310,2108,4,0.000 ,0.000 ,0.000 
3311,2110,3,0.000 ,0.000 ,0.000 
3312,2111,4,0.000 ,0.000 ,0.000 
3313,2115,16,0.000 ,0.000 ,0.000 
3314,2118,113,0.000 ,0.000 ,0.000 
3315,6321,4,0.000 ,0.016 ,0.000 
3316,7994,10,0.000 ,0.041 ,0.000 
3317,8225,7,0.000 ,0.015 ,0.000 
3318,2125,3,0.000 ,0.000 ,0.000 
3319,2126,1,0.000 ,0.000 ,0.000 
3320,2127,3,0.000 ,0.000 ,0.000 
3321,2130,8,0.000 ,0.000 ,0.000 
3322,2131,1,0.000 ,0.000 ,0.000 
3323,2132,1,0.000 ,0.000 ,0.000 
3324,2133,130,0.000 ,0.015 ,2653.746 
3325,2136,1,0.000 ,0.000 ,0.000 
3326,2138,1,0.000 ,0.000 ,0.000 
3327,2139,3,0.000 ,0.000 ,0.000 
3328,2141,2,0.000 ,0.000 ,0.000 
3329,2142,2,0.000 ,0.000 ,0.000 
3330,2143,1,0.000 ,0.000 ,0.000 
3331,4218,22,0.000 ,0.085 ,0.000 
3332,2146,1,0.000 ,0.000 ,0.000 
3333,2147,1,0.000 ,0.000 ,0.000 
3334,2148,1,0.000 ,0.000 ,0.000 
3335,2149,2,0.000 ,0.000 ,0.000 
3336,2150,1,0.000 ,0.000 ,0.000 
3337,2152,4,0.000 ,0.000 ,0.000 
3338,2156,41,0.000 ,0.000 ,0.000 
3339,2155,1,0.000 ,0.000 ,0.000 
3340,2159,18,0.000 ,0.000 ,0.000 
3341,2161,3,0.000 ,0.000 ,0.000 
3342,2164,1,0.000 ,0.000 ,0.000 
3343,2167,1,0.000 ,0.000 ,0.000 
3344,2169,32,0.000 ,0.000 ,0.000 
3345,2170,2,0.000 ,0.000 ,0.000 
3346,2171,16,0.000 ,0.000 ,0.000 
3347,2172,29,0.000 ,0.000 ,0.000 
3348,2173,1,0.000 ,0.000 ,0.000 
3349,2175,1,0.000 ,0.000 ,0.000 
3350,2176,17,0.000 ,0.000 ,0.000 
3351,2177,3,0.000 ,0.000 ,0.000 
3352,2179,1,0.000 ,0.000 ,0.000 
3353,2180,1,0.000 ,0.000 ,0.000 
3354,2183,1,0.000 ,0.000 ,0.000 
3355,2184,3,0.000 ,0.000 ,0.000 
3356,2186,61,0.000 ,0.000 ,0.000 
3357,2187,1,0.000 ,0.000 ,0.000 
3358,2188,3,0.000 ,0.000 ,0.000 
3359,2189,1,0.000 ,0.000 ,0.000 
3360,2190,1,0.000 ,0.000 ,0.000 
3361,2191,1,0.000 ,0.000 ,0.000 
3362,2192,5,0.000 ,0.000 ,0.000 
3363,2194,3,0.000 ,0.000 ,0.000 
3364,2196,3,0.000 ,0.000 ,0.000 
3365,2197,4,0.000 ,0.000 ,0.000 
3366,2198,3,0.000 ,0.000 ,0.000 
3367,2199,1,0.000 ,0.000 ,0.000 
3368,2200,2,0.000 ,0.000 ,0.000 
3369,2201,1,0.000 ,0.000 ,0.000 
3370,2203,1,0.000 ,0.000 ,0.000 
3371,2204,1,0.000 ,0.000 ,0.000 
3372,2212,1,0.000 ,0.000 ,0.000 
3373,2213,1,0.000 ,0.000 ,0.000 
3374,2214,3,0.000 ,0.000 ,0.000 
3375,2215,15,0.000 ,0.000 ,0.000 
3376,2216,1,0.000 ,0.000 ,0.000 
3377,2217,11,0.000 ,0.000 ,0.000 
3378,2218,1,0.000 ,0.000 ,0.000 
3379,2219,1,0.000 ,0.000 ,0.000 
3380,2221,1,0.000 ,0.000 ,0.000 
3381,2222,1,0.000 ,0.000 ,0.000 
3382,8033,5,0.000 ,0.021 ,0.000 
3383,2224,3,0.000 ,0.000 ,0.000 
3384,2226,28,0.000 ,0.000 ,0.000 
3385,2227,4,0.000 ,0.000 ,0.000 
3386,2228,1,0.000 ,0.000 ,0.000 
3387,2230,49,0.000 ,0.000 ,0.000 
3388,3623,4,0.000 ,0.006 ,0.000 
3389,2232,12,0.000 ,0.000 ,0.000 
3390,2235,1,0.000 ,0.000 ,0.000 
3391,2236,75,0.000 ,0.000 ,0.000 
3392,2238,1,0.000 ,0.000 ,0.000 
3393,2239,1,0.000 ,0.000 ,0.000 
3394,2041,6,0.000 ,0.000 ,0.000 
3395,2243,1,0.000 ,0.000 ,0.000 
3396,2249,38,0.000 ,0.000 ,0.000 
3397,2250,3,0.000 ,0.000 ,0.000 
3398,2254,6,0.000 ,0.000 ,0.000 
3399,2255,31,0.000 ,0.000 ,0.000 
3400,3737,7,0.000 ,0.020 ,0.000 
3401,2259,1,0.000 ,0.000 ,0.000 
3402,2260,1,0.000 ,0.000 ,0.000 
3403,2261,1,0.000 ,0.000 ,0.000 
3404,2262,1,0.000 ,0.000 ,0.000 
3405,2153,4,0.000 ,0.000 ,0.000 
3406,2266,1,0.000 ,0.000 ,0.000 
3407,2267,1,0.000 ,0.000 ,0.000 
3408,2268,1,0.000 ,0.000 ,0.000 
3409,2269,2,0.000 ,0.000 ,0.000 
3410,2270,1,0.000 ,0.000 ,0.000 
3411,2274,48,0.000 ,0.000 ,0.000 
3412,5393,20,0.000 ,0.088 ,0.000 
3413,7490,30,0.000 ,0.011 ,483.580 
3414,8175,1,0.000 ,0.001 ,0.000 
3415,2278,4,0.000 ,0.000 ,0.000 
3416,2280,1,0.000 ,0.000 ,0.000 
3417,2282,5,0.000 ,0.000 ,0.000 
3418,2283,1,0.000 ,0.000 ,0.000 
3419,2286,6,0.000 ,0.000 ,0.000 
3420,2287,4,0.000 ,0.000 ,0.000 
3421,3556,20,0.000 ,0.034 ,379.784 
3422,6055,3,0.000 ,0.006 ,0.000 
3423,2288,1,0.000 ,0.000 ,0.000 
3424,4876,2,0.000 ,0.010 ,0.000 
3425,2291,1,0.000 ,0.000 ,0.000 
3426,2292,1,0.000 ,0.000 ,0.000 
3427,2265,1,0.000 ,0.000 ,0.000 
3428,2293,2,0.000 ,0.000 ,0.000 
3429,2295,2,0.000 ,0.000 ,0.000 
3430,2296,2,0.000 ,0.000 ,0.000 
3431,3770,34,0.000 ,0.052 ,5642.395 
3432,2298,48,0.000 ,0.000 ,0.000 
3433,2299,67,0.000 ,0.000 ,0.000 
3434,2300,1,0.000 ,0.000 ,0.000 
3435,2301,1,0.000 ,0.000 ,0.000 
3436,2302,1,0.000 ,0.000 ,0.000 
3437,2308,1,0.000 ,0.000 ,0.000 
3438,2310,1,0.000 ,0.000 ,0.000 
3439,2311,1,0.000 ,0.000 ,0.000 
3440,2312,1,0.000 ,0.000 ,0.000 
3441,2313,1,0.000 ,0.000 ,0.000 
3442,2314,3,0.000 ,0.000 ,0.000 
3443,2315,1,0.000 ,0.000 ,0.000 
3444,2309,3,0.000 ,0.000 ,0.000 
3445,2316,3,0.000 ,0.000 ,0.000 
3446,5375,24,0.000 ,0.066 ,0.000 
3447,2317,2,0.000 ,0.000 ,0.000 
3448,2318,2,0.000 ,0.000 ,0.000 
3449,2319,3,0.000 ,0.000 ,0.000 
3450,2320,2,0.000 ,0.000 ,0.000 
3451,2321,3,0.000 ,0.000 ,0.000 
3452,2330,2,0.000 ,0.000 ,0.000 
3453,1561,1,0.000 ,0.000 ,0.000 
3454,2331,2,0.000 ,0.000 ,0.000 
3455,2334,1,0.000 ,0.000 ,0.000 
3456,2335,1,0.000 ,0.000 ,0.000 
3457,2336,1,0.000 ,0.000 ,0.000 
3458,2337,1,0.000 ,0.000 ,0.000 
3459,2342,10,0.000 ,0.016 ,630.988 
3460,2343,7,0.000 ,0.000 ,0.000 
3461,2344,1,0.000 ,0.000 ,0.000 
3462,2349,2,0.000 ,0.000 ,0.000 
3463,2351,1,0.000 ,0.000 ,0.000 
3464,2352,2,0.000 ,0.000 ,0.000 
3465,2353,1,0.000 ,0.000 ,0.000 
3466,2272,31,0.000 ,0.000 ,0.000 
3467,2357,12,0.000 ,0.000 ,0.000 
3468,2359,2,0.000 ,0.000 ,0.000 
3469,2360,3,0.000 ,0.000 ,0.000 
3470,2361,1,0.000 ,0.000 ,0.000 
3471,2363,4,0.000 ,0.000 ,0.000 
3472,2365,78,0.000 ,0.000 ,2316.000 
3473,2367,8,0.000 ,0.000 ,0.000 
3474,2368,17,0.000 ,0.000 ,0.000 
3475,5231,12,0.000 ,0.017 ,0.000 
3476,5255,20,0.000 ,0.039 ,2443.201 
3477,5303,3,0.000 ,0.013 ,0.000 
3478,5467,15,0.000 ,0.047 ,0.000 
3479,5564,10,0.000 ,0.038 ,0.000 
3480,5664,5,0.000 ,0.027 ,0.000 
3481,6041,8,0.000 ,0.021 ,0.000 
3482,6107,4,0.000 ,0.010 ,0.000 
3483,6235,8,0.000 ,0.019 ,0.000 
3484,7928,21,0.000 ,0.043 ,2675.485 
3485,2370,2,0.000 ,0.000 ,0.000 
3486,2372,7,0.000 ,0.000 ,0.000 
3487,2374,1,0.000 ,0.000 ,0.000 
3488,2379,45,0.000 ,0.000 ,0.000 
3489,2380,1,0.000 ,0.000 ,0.000 
3490,2382,1,0.000 ,0.000 ,0.000 
3491,2387,66,0.000 ,0.000 ,0.000 
3492,5354,6,0.000 ,0.015 ,0.000 
3493,2388,1,0.000 ,0.000 ,0.000 
3494,2389,1,0.000 ,0.000 ,0.000 
3495,2390,2,0.000 ,0.000 ,0.000 
3496,2392,1,0.000 ,0.000 ,0.000 
3497,2391,1,0.000 ,0.000 ,0.000 
3498,2394,1,0.000 ,0.000 ,0.000 
3499,2395,1,0.000 ,0.000 ,0.000 
3500,2396,1,0.000 ,0.000 ,0.000 
3501,2393,4,0.000 ,0.000 ,0.000 
3502,2399,2,0.000 ,0.000 ,0.000 
3503,2401,1,0.000 ,0.000 ,0.000 
3504,2402,2,0.000 ,0.000 ,0.000 
3505,2403,2,0.000 ,0.000 ,0.000 
3506,2404,1,0.000 ,0.000 ,0.000 
3507,2405,1,0.000 ,0.000 ,0.000 
3508,2406,2,0.000 ,0.000 ,0.000 
3509,2407,4,0.000 ,0.000 ,0.000 
3510,2306,4,0.000 ,0.000 ,0.000 
3511,7304,11,0.000 ,0.032 ,0.000 
3512,2412,3,0.000 ,0.000 ,0.000 
3513,2413,2,0.000 ,0.000 ,0.000 
3514,2414,6,0.000 ,0.000 ,0.000 
3515,2417,7,0.000 ,0.000 ,0.000 
3516,2418,1,0.000 ,0.000 ,0.000 
3517,2113,7,0.000 ,0.000 ,0.000 
3518,2420,2,0.000 ,0.000 ,0.000 
3519,2419,1,0.000 ,0.000 ,0.000 
3520,2424,1,0.000 ,0.000 ,0.000 
3521,2428,1,0.000 ,0.000 ,0.000 
3522,2429,2,0.000 ,0.000 ,0.000 
3523,2427,11,0.000 ,0.000 ,0.000 
3524,2434,2,0.000 ,0.000 ,0.000 
3525,2437,2,0.000 ,0.000 ,0.000 
3526,2373,2,0.000 ,0.000 ,0.000 
3527,2438,1,0.000 ,0.000 ,0.000 
3528,2462,4,0.000 ,0.000 ,0.000 
3529,2463,1,0.000 ,0.000 ,0.000 
3530,2439,1,0.000 ,0.000 ,0.000 
3531,2441,1,0.000 ,0.000 ,0.000 
3532,2442,1,0.000 ,0.000 ,0.000 
3533,2443,1,0.000 ,0.000 ,0.000 
3534,2444,6,0.000 ,0.000 ,0.000 
3535,2445,1,0.000 ,0.000 ,0.000 
3536,2446,1,0.000 ,0.000 ,0.000 
3537,2094,1,0.000 ,0.000 ,0.000 
3538,2447,1,0.000 ,0.000 ,0.000 
3539,2448,1,0.000 ,0.000 ,0.000 
3540,2449,1,0.000 ,0.000 ,0.000 
3541,2450,1,0.000 ,0.000 ,0.000 
3542,2451,2,0.000 ,0.000 ,0.000 
3543,2452,42,0.000 ,0.000 ,0.000 
3544,2453,1,0.000 ,0.000 ,0.000 
3545,2454,1,0.000 ,0.000 ,0.000 
3546,2455,1,0.000 ,0.000 ,0.000 
3547,2465,1,0.000 ,0.000 ,0.000 
3548,2457,1,0.000 ,0.000 ,0.000 
3549,2466,1,0.000 ,0.000 ,0.000 
3550,2458,6,0.000 ,0.000 ,0.000 
3551,2459,1,0.000 ,0.000 ,0.000 
3552,2460,1,0.000 ,0.000 ,0.000 
3553,2461,1,0.000 ,0.000 ,0.000 
3554,2471,1,0.000 ,0.000 ,0.000 
3555,2472,75,0.000 ,0.000 ,0.000 
3556,2473,103,0.000 ,0.000 ,0.000 
3557,2476,35,0.000 ,0.000 ,0.000 
3558,2477,1,0.000 ,0.000 ,0.000 
3559,2478,6,0.000 ,0.000 ,0.000 
3560,2480,7,0.000 ,0.000 ,0.000 
3561,2481,8,0.000 ,0.000 ,0.000 
3562,2482,3,0.000 ,0.000 ,0.000 
3563,2487,1,0.000 ,0.000 ,0.000 
3564,2488,21,0.000 ,0.000 ,0.000 
3565,2489,1,0.000 ,0.000 ,0.000 
3566,2491,1,0.000 ,0.000 ,0.000 
3567,2492,1,0.000 ,0.000 ,0.000 
3568,2493,6,0.000 ,0.000 ,0.000 
3569,2494,1,0.000 ,0.000 ,0.000 
3570,2495,1,0.000 ,0.000 ,0.000 
3571,2496,2,0.000 ,0.000 ,0.000 
3572,2497,38,0.000 ,0.000 ,0.000 
3573,2500,3,0.000 ,0.000 ,0.000 
3574,2502,30,0.000 ,0.000 ,0.000 
3575,2503,2,0.000 ,0.000 ,0.000 
3576,8296,14,0.000 ,0.040 ,0.000 
3577,2505,1,0.000 ,0.000 ,0.000 
3578,5311,11,0.000 ,0.039 ,0.000 
3579,2509,11,0.000 ,0.000 ,0.000 
3580,2512,1,0.000 ,0.000 ,0.000 
3581,2514,1,0.000 ,0.000 ,0.000 
3582,2513,1,0.000 ,0.000 ,0.000 
3583,2515,1,0.000 ,0.000 ,0.000 
3584,5926,6,0.000 ,0.025 ,0.000 
3585,6532,7,0.000 ,0.038 ,0.000 
3586,2518,4,0.000 ,0.000 ,0.000 
3587,2519,1,0.000 ,0.000 ,0.000 
3588,2355,1,0.000 ,0.000 ,0.000 
3589,2520,1,0.000 ,0.000 ,0.000 
3590,2530,1,0.000 ,0.000 ,0.000 
3591,2531,2,0.000 ,0.000 ,0.000 
3592,2521,1,0.000 ,0.000 ,0.000 
3593,2522,1,0.000 ,0.000 ,0.000 
3594,2523,5,0.000 ,0.000 ,0.000 
3595,2534,1,0.000 ,0.000 ,0.000 
3596,2526,1,0.000 ,0.000 ,0.000 
3597,2527,2,0.000 ,0.000 ,0.000 
3598,2528,1,0.000 ,0.000 ,0.000 
3599,2536,1,0.000 ,0.000 ,0.000 
3600,2537,1,0.000 ,0.000 ,0.000 
3601,2538,1,0.000 ,0.000 ,0.000 
3602,2529,1,0.000 ,0.000 ,0.000 
3603,2540,1,0.000 ,0.000 ,0.000 
3604,1181,1,0.000 ,0.000 ,0.000 
3605,2541,37,0.000 ,0.000 ,0.000 
3606,2543,1,0.000 ,0.000 ,0.000 
3607,2498,1,0.000 ,0.000 ,0.000 
3608,2545,7,0.000 ,0.000 ,0.000 
3609,2546,34,0.000 ,0.000 ,0.000 
3610,6435,11,0.000 ,0.037 ,0.000 
3611,2548,12,0.000 ,0.000 ,0.000 
3612,2549,70,0.000 ,0.000 ,0.000 
3613,2551,2,0.000 ,0.000 ,0.000 
3614,899,24,0.000 ,0.000 ,0.000 
3615,2555,12,0.000 ,0.000 ,0.000 
3616,2556,1,0.000 ,0.000 ,0.000 
3617,2566,32,0.000 ,0.000 ,0.000 
3618,2557,77,0.000 ,0.000 ,0.000 
3619,4220,16,0.000 ,0.034 ,4798.645 
3620,2469,3,0.000 ,0.000 ,0.000 
3621,2567,5,0.000 ,0.000 ,0.000 
3622,2558,2,0.000 ,0.000 ,0.000 
3623,2559,82,0.000 ,0.000 ,0.000 
3624,5406,14,0.000 ,0.065 ,21.513 
3625,2561,2,0.000 ,0.000 ,0.000 
3626,2562,2,0.000 ,0.000 ,0.000 
3627,2563,2,0.000 ,0.000 ,0.000 
3628,2564,50,0.000 ,0.000 ,0.000 
3629,4778,16,0.000 ,0.078 ,10.923 
3630,5364,6,0.000 ,0.049 ,0.000 
3631,6942,10,0.000 ,0.058 ,0.000 
3632,7319,8,0.000 ,0.042 ,0.000 
3633,7362,25,0.000 ,0.058 ,857.274 
3634,7857,8,0.000 ,0.038 ,0.000 
3635,7996,11,0.000 ,0.040 ,0.000 
3636,8068,4,0.000 ,0.025 ,0.000 
3637,8169,14,0.000 ,0.053 ,0.000 
3638,2569,5,0.000 ,0.000 ,0.000 
3639,2572,7,0.000 ,0.000 ,0.000 
3640,2573,1,0.000 ,0.000 ,0.000 
3641,2574,2,0.000 ,0.000 ,0.000 
3642,5713,9,0.000 ,0.028 ,1.236 
3643,2577,2,0.000 ,0.000 ,0.000 
3644,2578,12,0.000 ,0.000 ,0.000 
3645,2581,1,0.000 ,0.000 ,0.000 
3646,2582,1,0.000 ,0.000 ,0.000 
3647,2583,2,0.000 ,0.000 ,0.000 
3648,2584,1,0.000 ,0.000 ,0.000 
3649,2586,2,0.000 ,0.000 ,0.000 
3650,4625,15,0.000 ,0.036 ,3577.644 
3651,2596,13,0.000 ,0.000 ,0.000 
3652,2598,7,0.000 ,0.000 ,0.000 
3653,2603,1,0.000 ,0.000 ,0.000 
3654,6080,9,0.000 ,0.020 ,0.000 
3655,2606,1,0.000 ,0.000 ,0.000 
3656,2608,14,0.000 ,0.000 ,0.000 
3657,2609,7,0.000 ,0.000 ,0.000 
3658,2610,1,0.000 ,0.000 ,0.000 
3659,2611,7,0.000 ,0.000 ,0.000 
3660,5387,16,0.000 ,0.036 ,2170.113 
3661,2613,25,0.000 ,0.000 ,0.000 
3662,2614,5,0.000 ,0.000 ,0.000 
3663,2615,2,0.000 ,0.000 ,0.000 
3664,2616,1,0.000 ,0.000 ,0.000 
3665,5240,3,0.000 ,0.014 ,0.000 
3666,5533,3,0.000 ,0.004 ,0.000 
3667,5956,2,0.000 ,0.008 ,0.000 
3668,6109,5,0.000 ,0.020 ,0.000 
3669,6279,1,0.000 ,0.004 ,0.000 
3670,2627,1,0.000 ,0.000 ,0.000 
3671,2626,3,0.000 ,0.000 ,0.000 
3672,2630,2,0.000 ,0.000 ,0.000 
3673,2631,1,0.000 ,0.000 ,0.000 
3674,2632,1,0.000 ,0.000 ,0.000 
3675,2633,1,0.000 ,0.000 ,0.000 
3676,1863,1,0.000 ,0.000 ,0.000 
3677,2634,1,0.000 ,0.000 ,0.000 
3678,2635,1,0.000 ,0.000 ,0.000 
3679,2636,1,0.000 ,0.000 ,0.000 
3680,2637,1,0.000 ,0.000 ,0.000 
3681,2639,1,0.000 ,0.000 ,0.000 
3682,2640,1,0.000 ,0.000 ,0.000 
3683,2641,1,0.000 ,0.000 ,0.000 
3684,2642,1,0.000 ,0.000 ,0.000 
3685,2644,1,0.000 ,0.000 ,0.000 
3686,2628,1,0.000 ,0.000 ,0.000 
3687,2648,1,0.000 ,0.000 ,0.000 
3688,2649,1,0.000 ,0.000 ,0.000 
3689,6543,5,0.000 ,0.017 ,0.000 
3690,2656,1,0.000 ,0.000 ,0.000 
3691,5260,6,0.000 ,0.027 ,0.000 
3692,8024,6,0.000 ,0.018 ,0.000 
3693,2659,12,0.000 ,0.000 ,0.000 
3694,2661,1,0.000 ,0.000 ,0.000 
3695,2663,2,0.000 ,0.000 ,0.000 
3696,2664,1,0.000 ,0.000 ,0.000 
3697,2668,1,0.000 ,0.000 ,0.000 
3698,2671,1,0.000 ,0.000 ,0.000 
3699,2673,1,0.000 ,0.000 ,0.000 
3700,2675,1,0.000 ,0.000 ,0.000 
3701,2676,7,0.000 ,0.000 ,0.000 
3702,2677,40,0.000 ,0.000 ,0.000 
3703,2680,6,0.000 ,0.000 ,0.000 
3704,2682,1,0.000 ,0.000 ,0.000 
3705,2683,13,0.000 ,0.000 ,0.000 
3706,2684,1,0.000 ,0.000 ,0.000 
3707,2699,74,0.000 ,0.000 ,0.000 
3708,2701,19,0.000 ,0.000 ,0.000 
3709,6105,17,0.000 ,0.040 ,0.000 
3710,2702,80,0.000 ,0.000 ,0.000 
3711,2703,61,0.000 ,0.000 ,0.000 
3712,2688,618,0.000 ,0.000 ,0.000 
3713,5368,5,0.000 ,0.023 ,0.000 
3714,5514,12,0.000 ,0.018 ,0.000 
3715,5756,18,0.000 ,0.051 ,0.000 
3716,2704,75,0.000 ,0.000 ,0.000 
3717,6078,10,0.000 ,0.048 ,0.000 
3718,2690,26,0.000 ,0.000 ,0.000 
3719,2691,44,0.000 ,0.000 ,0.000 
3720,2692,19,0.000 ,0.000 ,0.000 
3721,2705,1,0.000 ,0.000 ,0.000 
3722,2706,18,0.000 ,0.000 ,0.000 
3723,2694,18,0.000 ,0.000 ,0.000 
3724,2695,7,0.000 ,0.000 ,0.000 
3725,2698,15,0.000 ,0.000 ,0.000 
3726,2709,1,0.000 ,0.000 ,0.000 
3727,2711,13,0.000 ,0.000 ,0.000 
3728,2715,2,0.000 ,0.000 ,0.000 
3729,2716,1,0.000 ,0.000 ,0.000 
3730,2717,1,0.000 ,0.000 ,0.000 
3731,2718,1,0.000 ,0.000 ,0.000 
3732,2719,21,0.000 ,0.000 ,0.000 
3733,2722,1,0.000 ,0.000 ,0.000 
3734,2723,1,0.000 ,0.000 ,0.000 
3735,2725,1,0.000 ,0.000 ,0.000 
3736,2728,3,0.000 ,0.000 ,0.000 
3737,2730,2,0.000 ,0.000 ,0.000 
3738,2731,1,0.000 ,0.000 ,0.000 
3739,2733,3,0.000 ,0.000 ,0.000 
3740,2729,1,0.000 ,0.000 ,0.000 
3741,2734,1,0.000 ,0.000 ,0.000 
3742,2737,16,0.000 ,0.000 ,0.000 
3743,2738,3,0.000 ,0.000 ,0.000 
3744,7423,11,0.000 ,0.024 ,0.000 
3745,2739,1,0.000 ,0.000 ,0.000 
3746,2740,28,0.000 ,0.000 ,0.000 
3747,2741,1,0.000 ,0.000 ,0.000 
3748,2744,39,0.000 ,0.000 ,0.000 
3749,2748,1,0.000 ,0.000 ,0.000 
3750,2749,1,0.000 ,0.000 ,0.000 
3751,2752,7,0.000 ,0.000 ,0.000 
3752,2753,1,0.000 ,0.000 ,0.000 
3753,2755,1,0.000 ,0.000 ,0.000 
3754,2757,5,0.000 ,0.000 ,0.000 
3755,2759,1,0.000 ,0.000 ,0.000 
3756,2761,1,0.000 ,0.000 ,0.000 
3757,2762,3,0.000 ,0.000 ,0.000 
3758,2766,1,0.000 ,0.000 ,0.000 
3759,2767,1,0.000 ,0.000 ,0.000 
3760,2771,1,0.000 ,0.000 ,0.000 
3761,2769,1,0.000 ,0.000 ,0.000 
3762,2772,1,0.000 ,0.000 ,0.000 
3763,2773,1,0.000 ,0.000 ,0.000 
3764,2776,1,0.000 ,0.000 ,0.000 
3765,2778,22,0.000 ,0.000 ,0.000 
3766,2779,1,0.000 ,0.000 ,0.000 
3767,2780,3,0.000 ,0.000 ,0.000 
3768,2782,1,0.000 ,0.000 ,0.000 
3769,2783,1,0.000 ,0.000 ,0.000 
3770,2784,1,0.000 ,0.000 ,0.000 
3771,2786,1,0.000 ,0.000 ,0.000 
3772,2788,4,0.000 ,0.000 ,0.000 
3773,2789,3,0.000 ,0.000 ,0.000 
3774,3036,8,0.000 ,0.009 ,5159.106 
3775,2791,15,0.000 ,0.000 ,0.000 
3776,2792,18,0.000 ,0.000 ,0.000 
3777,2793,6,0.000 ,0.000 ,0.000 
3778,2796,8,0.000 ,0.000 ,0.000 
3779,2802,9,0.000 ,0.000 ,0.000 
3780,2803,1,0.000 ,0.000 ,0.000 
3781,2804,16,0.000 ,0.000 ,0.000 
3782,2807,5,0.000 ,0.000 ,0.000 
3783,2808,2,0.000 ,0.000 ,0.000 
3784,2813,1,0.000 ,0.000 ,0.000 
3785,2817,2,0.000 ,0.000 ,0.000 
3786,2823,1,0.000 ,0.000 ,0.000 
3787,3109,12,0.000 ,0.020 ,1325.235 
3788,2824,1,0.000 ,0.000 ,0.000 
3789,2826,1,0.000 ,0.000 ,0.000 
3790,2758,2,0.000 ,0.000 ,0.000 
3791,2827,1,0.000 ,0.000 ,0.000 
3792,2832,50,0.000 ,0.000 ,0.000 
3793,4264,1,0.000 ,0.000 ,0.000 
3794,2833,7,0.000 ,0.000 ,0.000 
3795,2835,1,0.000 ,0.000 ,0.000 
3796,2839,5,0.000 ,0.000 ,0.000 
3797,2840,14,0.000 ,0.000 ,0.000 
3798,2845,3,0.000 ,0.000 ,0.000 
3799,2846,1,0.000 ,0.000 ,0.000 
3800,2847,1,0.000 ,0.000 ,0.000 
