Id,Label,度,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,Modularity Class
931,931,3,0.0,0.0,0.06910505423900501,4
272,272,25,3.6221959858323496,3210.5032056619393,0.20394629378059095,7
759,759,1,0.0,0.0,0.024731995213613977,7
849,849,2,0.0,0.0,0.027048080174965735,2
1260,1260,35,3.040141676505313,7949.699303635145,0.14528616966222693,1
1011,1011,1,0.0,0.0,0.014558787415449444,7
329,329,10,3.95926800472255,756.4349245561145,0.05515185812668129,8
1062,1062,15,3.1835891381345927,4475.713697744578,0.034420909038335584,0
345,345,14,3.4923258559622194,5154.446412024067,0.02294342501910501,0
204,204,82,2.948051948051948,23694.412019422776,0.20069926743566321,7
95,95,90,3.126328217237308,30520.93178625951,0.26942903418570185,0
385,385,6,3.311097992916175,595.8978834788311,0.05555113277851449,2
297,297,84,2.999409681227863,16069.328243259097,0.3647064138731688,7
1163,1163,5,3.6729634002361276,314.3417104530589,0.06404546214967806,2
461,461,2,4.596812278630461,59.91020292365599,0.036264206892825945,4
1377,1377,10,3.7024793388429753,877.0830717186776,0.0894345935400856,1
1529,1529,2,0.0,0.0,0.03716546967483631,4
274,274,23,3.2367178276269186,2851.6627615182006,0.06352659464327441,9
70,70,17,3.652892561983471,708.8016079148922,0.05586021957645304,2
290,290,4,3.4799291617473433,218.8671588878516,0.003844758105086833,4
1467,1467,5,3.5070838252656436,142.45081323971647,0.023333111394536168,0
1781,1781,18,2.819952774498229,4486.342862018031,0.012579773969660429,0
1433,1433,12,3.1393152302243212,232.49604026713317,0.01668839765934168,0
808,808,5,3.910271546635183,3393.521900011673,0.010596318179521107,8
436,436,3,0.0,0.0,0.03839963733593834,2
1350,1350,8,3.435655253837072,134.738071224094,0.02248123032424889,5
341,341,46,3.5177095631641087,4124.731632919711,0.22305198401911783,5
1480,1480,3,3.485832349468713,88.06962293567344,0.016306987667318393,3
468,468,24,3.792798110979929,2463.439765935402,0.11826442377458546,7
363,363,6,3.854781582054309,110.32320512761092,0.0456766512067393,7
588,588,23,3.4439197166469895,2606.592864487366,0.06572021793311952,9
1587,1587,12,3.7756788665879575,601.2074985161328,0.0702344846151253,7
546,546,44,3.050177095631641,4891.326174998751,0.11418527081396494,7
799,799,22,2.898465171192444,5182.8784548319545,0.05838750570223839,7
1674,1674,1,0.0,0.0,0.020350269816789376,7
342,342,66,2.9634002361275087,17110.680775892914,0.21383294296294014,7
424,424,10,3.5690672963400236,169.31968236359913,0.048297134624891595,7
649,649,19,3.476977567886659,1007.3365115910221,0.08117313045239795,9
864,864,12,3.2656434474616294,839.7638231535472,0.08319787872726339,7
1517,1517,19,3.2331759149940966,2165.039014670718,0.060986499247522016,7
548,548,12,3.5791027154663517,350.5989341458468,0.08379113620309883,7
1135,1135,1,0.0,0.0,0.012888911928008907,7
1293,1293,1,0.0,0.0,0.012888911928008907,7
140,140,21,3.307556080283353,1804.6614290276498,0.07998290561127465,0
364,364,13,3.7650531286894924,498.54807291838557,0.05642136004497187,7
872,872,2,0.0,0.0,0.016342538521242397,9
676,676,12,3.5548996458087365,807.9797063847086,0.04483355901416542,9
1019,1019,15,3.655844155844156,367.19425459966936,0.033090871634264316,9
843,843,45,3.0177095631641087,13915.590771399802,0.14289633668665744,7
762,762,28,3.258559622195986,4850.068909442669,0.0716664968786328,9
305,305,7,3.6221959858323496,1756.099606415669,0.03443708477905081,9
594,594,22,3.3010625737898467,1974.612080419023,0.024076997898776393,7
1173,1173,15,3.4704840613931522,2038.3204317575476,0.04399517017173353,9
440,440,24,3.959858323494687,770.3937230456557,0.1525925193299159,9
765,765,37,3.30814639905549,6017.463866817151,0.08663160706349902,7
795,795,18,3.5779220779220777,1830.0256020560873,0.12034453576909028,9
627,627,22,3.5153482880755607,3585.9096369930658,0.05395966654442307,9
517,517,23,3.4321133412042504,3540.2577676123587,0.0663180926648881,9
570,570,11,3.67827626918536,633.10285109717,0.04924403309346448,9
1634,1634,1,0.0,0.0,0.005713274417480109,9
949,949,18,3.2355371900826446,601.6149796399993,0.034989237714152764,6
29,29,21,3.7373081463990556,3756.4765459606156,0.10783624252652373,5
448,448,46,3.1812278630460447,4329.547595553193,0.15926760719598734,6
336,336,8,3.6829988193624557,140.3060300114613,0.026310957667802743,7
1882,1882,2,0.0,0.0,0.013246764817315428,2
328,328,5,4.550767414403778,10.260018996868283,0.01668428174835416,0
861,861,6,3.551357733175915,670.6100366248683,0.01058992262647259,0
1210,1210,2,0.0,0.0,0.008626122388240762,0
1212,1212,1,0.0,0.0,0.003985415993055647,0
1678,1678,10,3.2668240850059034,1901.4872045713926,0.00722071215476157,0
587,587,9,4.442739079102715,154.82449352703253,0.09927547741046973,9
474,474,59,2.6930342384887838,13022.52353656054,0.10659873648257068,0
245,245,22,3.3288075560802834,8044.9594972124405,0.08085232935964563,5
666,666,8,4.225501770956316,404.8867121833373,0.03824967301769734,6
1241,1241,7,3.343565525383707,478.42852953450574,0.01571454415435965,7
1764,1764,1,0.0,0.0,0.010189919213672858,7
618,618,1,3.399410029498525,0.0,0.0,7
1468,1468,10,3.590318772136954,1619.9488496664744,0.05224479376666686,3
576,576,28,3.1198347107438016,8234.069678577776,0.06534194754263176,3
885,885,5,4.079102715466352,69.39454825374814,0.01720813344384894,3
1837,1837,2,0.0,0.0,0.020515965169798464,0
562,562,9,3.811097992916175,142.554532615037,0.0338086180562957,9
987,987,8,0.0,0.0,0.03683154366184747,5
376,376,22,3.310507674144038,2881.5266160900205,0.11125160128920726,9
480,480,10,3.976387249114522,39.709657659414525,0.0948284529487444,9
586,586,71,3.0,14696.293676285115,0.17571470076613113,6
1681,1681,5,3.4421487603305785,333.35306743489167,0.014580902787651147,0
1378,1378,4,3.8813459268004724,101.72846405187032,0.019152414160154802,7
836,836,4,3.626918536009445,102.98591989580336,0.00884310965149747,7
1032,1032,18,3.3069657615112162,2951.4776273585617,0.06757218177251337,7
1866,1866,10,3.19185360094451,1243.913768587628,0.018314833608798337,0
549,549,22,3.319952774498229,1842.0336246102752,0.12054995415733177,7
492,492,27,3.3264462809917354,2185.2999349604634,0.08342394030686569,6
321,321,117,2.831759149940968,22363.638725603436,0.1618166861619326,4
425,425,11,3.834120425029516,191.9275353843873,0.05792100720591576,4
469,469,13,3.7443919716646987,1851.2981407096918,0.058016562348896406,2
1631,1631,1,0.0,0.0,0.018314833608798337,5
1774,1774,1,0.0,0.0,0.018314833608798337,5
398,398,72,2.871900826446281,11868.744551578755,0.12403955770551241,1
351,351,8,4.181227863046045,105.62915241387607,0.06973137451355492,4
326,326,7,4.144628099173554,6856.778244546628,0.021522094293071465,1
1413,1413,21,3.270365997638725,4171.313610349024,0.046032837254395484,7
591,591,4,3.7243211334120425,202.5066443998325,0.04589439753408276,2
713,713,161,2.490554899645809,70791.24667961428,0.20822924077636212,7
706,706,21,3.10271546635183,4985.9388655195235,0.046397072750740696,7
755,755,13,3.394923258559622,397.81876990056514,0.021229058132961928,0
593,593,14,3.779811097992916,893.7321634105845,0.09959104642981395,6
483,483,30,2.887249114521842,2820.4074356463566,0.03475370534950247,6
621,621,33,2.884887839433294,5165.325357929571,0.04384687679889797,6
501,501,7,3.779811097992916,46.51605017036465,0.017059598044421895,4
564,564,4,0.0,0.0,0.04023804491734899,6
772,772,3,0.0,0.0,0.01384396490742216,6
781,781,40,3.0076741440377806,6745.52056841804,0.04742057993383549,0
1365,1365,18,3.3276269185360094,3110.12894383379,0.01489150164885092,5
721,721,14,3.437426210153483,2567.546839604212,0.0730121317619711,4
1426,1426,13,3.4799291617473433,2192.143624470832,0.049101704950259374,7
988,988,10,3.4527744982290436,414.77725332051835,0.035328629460887995,0
1528,1528,2,3.488193624557261,0.0,0.003382711315326165,7
1515,1515,2,0.0,0.0,0.006122355218206894,0
1550,1550,3,1.0,162.16508351690223,0.007421609493580135,2
735,735,14,3.8689492325855963,1259.6821463478818,0.06479545058266023,8
1021,1021,38,2.958087367178276,11918.41829810407,0.12165057420997102,5
1184,1184,30,2.98642266824085,3621.435998853322,0.07004298247642342,9
145,145,24,3.142266824085006,3232.5122666169473,0.04883233776934954,5
816,816,8,0.0,0.0,0.07032215227293573,6
47,47,8,6.130460448642267,1745.7422308088417,0.020738664392844438,4
239,239,11,4.007083825265643,267.73198801181127,0.06989871373131513,4
1222,1222,1,0.0,0.0,0.009447574354141768,7
725,725,39,2.960448642266824,11048.76814840633,0.1242466987261833,1
303,303,22,3.446871310507674,1061.8927237607759,0.12609139856690535,6
777,777,39,3.092680047225502,4075.411573935639,0.049882969955855096,7
334,334,20,3.239079102715466,2801.680788792572,0.05859717448603739,7
667,667,12,3.538961038961039,435.76479769868496,0.033926295899886647,7
714,714,30,3.204840613931523,4493.617863279376,0.0806853038963794,7
539,539,24,3.1216056670602126,1779.3629245053382,0.045480112182266205,7
1077,1077,3,4.484651711924439,55.7852925991335,0.025080585597275048,7
792,792,30,3.008854781582054,4901.3523661469635,0.035683757048273264,8
853,853,14,3.322314049586777,3340.2232930006076,0.041878979075456055,4
733,733,71,2.8671782762691853,9574.910473760749,0.05886646950394392,4
1265,1265,5,3.354781582054309,109.55013198595415,0.010243989146491982,1
943,943,16,3.112750885478158,1718.9771690176813,0.05540206273062623,6
732,732,7,3.62396694214876,157.58746853610427,0.017596265289005115,1
362,362,7,0.0,0.0,0.05162620730577564,7
903,903,11,3.6363636363636362,623.0539731804049,0.03115779692162422,8
1687,1687,1,0.0,0.0,0.002628939895622994,7
710,710,31,3.0454545454545454,3764.7562325364033,0.047975635478235926,5
143,143,33,2.8913813459268005,6276.21052143215,0.06602030559093876,9
1330,1330,1,0.0,0.0,0.0057329727904996425,1
1004,1004,29,3.011216056670602,3393.0984765856574,0.03950816950279696,7
939,939,25,3.3996458087367176,2435.671947998788,0.041783210069065414,2
1441,1441,4,3.396103896103896,232.87930475076405,0.013815766085771574,7
1110,1110,10,3.177685950413223,58.828618796028756,0.0018325093534669833,7
1113,1113,69,2.7461629279811097,13520.01189883315,0.039931857440294385,7
1207,1207,4,3.8016528925619837,86.86295613777651,0.002819718063102001,2
1216,1216,12,3.550177095631641,188.96852794157556,0.1018127662114575,7
508,508,4,3.951003541912633,12.669475718473414,0.010712917453935256,9
1348,1348,2,0.0,0.0,0.008958757132371386,7
1306,1306,5,3.5059031877213696,64.15957342839293,0.004956502364645128,5
1553,1553,4,3.9940968122786304,1327.8173525519787,0.006786903318679753,7
1160,1160,1,0.0,0.0,0.002819718063102001,7
551,551,26,3.0779220779220777,684.0673085025427,0.014359032625207543,9
818,818,9,3.2898465171192446,320.60503510224675,0.021784011749721992,0
1269,1269,50,3.10271546635183,14940.437421519266,0.05197011592205561,2
1251,1251,5,0.0,0.0,0.06109950058194128,9
971,971,10,3.4049586776859506,2482.0939084888482,0.01569295835419457,2
1274,1274,8,3.6617473435655254,184.0908486568837,0.016785395208737557,7
1794,1794,1,0.0,0.0,0.00463572413673351,1
809,809,57,2.7231404958677685,10500.269421225055,0.037342926028176036,7
1848,1848,3,3.576741440377804,136.49861935101026,0.003288219756285374,7
1847,1847,5,0.0,0.0,0.009588510813797621,0
1853,1853,1,0.0,0.0,0.003288219756285374,7
1230,1230,4,0.0,0.0,0.012797865677766645,5
1360,1360,1,0.0,0.0,0.0062824341971518425,0
1703,1703,1,0.0,0.0,0.0062824341971518425,0
899,899,15,3.093860684769776,1748.9197139153573,0.08528468607614693,7
1220,1220,2,3.988783943329398,6.94530038532285,0.006577957854526567,6
1329,1329,13,3.7243211334120425,1864.923703959658,0.06614839991900644,0
1417,1417,17,3.5348288075560803,2095.1464672710476,0.0908923203858469,7
1002,1002,7,3.3518299881936247,218.6731985023873,0.012451357610805623,7
1012,1012,4,0.0,0.0,0.012494950829904697,7
1238,1238,11,3.2467532467532467,700.6857238196462,0.04362961823791152,0
1181,1181,32,2.834120425029516,3704.533724074258,0.04557948734009555,6
689,689,6,3.6003541912632824,1237.4084338000425,0.021030329219923323,9
1520,1520,20,3.1204250295159386,1899.3046348773612,0.01087980133451358,8
975,975,27,3.0336481700118063,2448.368219582005,0.04408273318455931,0
822,822,13,3.0814639905548997,452.2860532758544,0.014068106095189017,2
878,878,37,3.050767414403778,4829.00480226016,0.06533516986572221,7
1291,1291,16,3.243801652892562,1964.1231654536095,0.02757030671645256,1
882,882,13,3.8807556080283354,885.2488894979031,0.036985294393206955,7
1481,1481,1,0.0,0.0,0.0071640241290764906,7
1560,1560,1,0.0,0.0,0.0071640241290764906,7
1582,1582,12,3.354191263282172,622.3284674579326,0.027980460923405923,0
1287,1287,12,3.2449822904368357,358.915866522826,0.016576338191322284,0
557,557,35,3.0200708382526567,3934.366924732791,0.10240218360108146,0
1118,1118,41,2.6983471074380163,4478.242977169796,0.04823015662066009,0
984,984,12,3.4710743801652892,468.8097170427412,0.036208695799542466,0
963,963,13,3.601534828807556,217.13072586139742,0.04439245783004691,6
1168,1168,25,3.1599763872491144,4313.716487538975,0.04763626084988895,1
552,552,10,3.6375442739079102,218.68685361042827,0.00953530171747774,4
1605,1605,3,4.018299881936246,108.40475494101568,0.009818710799039364,0
1254,1254,2,4.217827626918536,164.51078303532162,0.005140878332608161,0
1227,1227,19,3.23258559622196,967.9461964823942,0.04907064418767764,1
1029,1029,17,3.3931523022432115,3263.88662327432,0.029816296194206626,5
91,91,4,7.119244391971665,8.998476465340387,0.001784999795797762,4
1218,1218,2,4.312278630460448,0.0,0.001341834772189784,4
1136,1136,35,2.8689492325855963,3470.932159950985,0.0257945825363577,5
537,537,15,3.8022432113341202,680.0083048915116,0.021864948367733894,0
1280,1280,50,2.7621015348288074,10041.258290938964,0.07261960925125338,0
1246,1246,36,2.9722550177095632,6536.923891359184,0.0747855699195659,0
462,462,26,3.220779220779221,6268.1960943465265,0.10289006964629545,1
1005,1005,10,3.2880755608028336,190.47979462783383,0.013143036243456089,7
950,950,41,3.0283353010625738,3795.458402767761,0.09015609389482429,5
1325,1325,10,3.180047225501771,325.8520368227803,0.021701280453470227,5
1414,1414,2,3.844746162927981,10.659231778594311,0.008859709552532222,1
797,797,40,3.0336481700118063,9854.849819072744,0.03267055011947341,2
1310,1310,12,3.3896103896103895,671.2924840979734,0.0242236195931443,5
944,944,14,3.125147579693034,528.0820233653126,0.013156793602061501,7
516,516,12,3.691263282172373,2166.604889246602,0.027482535415478494,6
532,532,14,3.54073199527745,523.8916221966056,0.05845257121871129,7
225,225,4,4.476387249114522,83.04731038793415,0.028146635438220772,3
1065,1065,5,3.8057851239669422,30.820774710679363,0.008859709552532222,9
1374,1374,5,5.3252656434474614,3.2177565898154135,0.018738057635666123,5
1382,1382,3,3.4728453364817002,14.245267509800694,0.008859709552532222,5
1345,1345,1,0.0,0.0,0.008859709552532222,1
1499,1499,1,0.0,0.0,0.008859709552532222,1
1000,1000,35,3.177685950413223,4513.839321244533,0.02555361125764089,2
1132,1132,21,2.950413223140496,1978.1959521146428,0.03934550351292759,5
447,447,35,2.8925619834710745,2708.5304779396956,0.0428416742128618,4
912,912,15,3.35655253837072,292.80281824736755,0.015005752122958505,8
1273,1273,4,3.7243211334120425,178.05526864401028,0.013068153438827715,7
1600,1600,1,0.0,0.0,0.0035880146341515005,0
919,919,29,2.831759149940968,4459.820796455251,0.032263821856827586,6
507,507,6,3.606257378984652,354.3449234669638,0.01980823411326393,0
1318,1318,1,0.0,0.0,0.002725736796637674,6
1255,1255,65,2.58913813459268,24869.772316484676,0.13919377646656023,1
830,830,32,3.112750885478158,5475.786420017563,0.06807624197257586,7
1326,1326,20,3.0560802833530105,1039.547745271697,0.022837358360378153,5
1137,1137,7,3.3907910271546635,358.7702462115891,0.024983282101603884,1
1478,1478,3,0.0,0.0,0.024645993379030316,5
1407,1407,2,3.708382526564345,38.62229656610037,0.003660505671112163,5
1343,1343,30,2.6723730814639906,4984.303846086011,0.02977687549098798,8
1286,1286,9,3.426210153482881,137.5421770254324,0.013163467462420244,8
1707,1707,1,0.0,0.0,0.0022154674278514076,8
1079,1079,13,3.5454545454545454,478.4203451127955,0.009368390981263129,0
643,643,6,3.4120425029515937,1798.964127997224,0.022435467741677657,3
1313,1313,28,2.844155844155844,2389.9795192173215,0.02473808185370515,0
1367,1367,7,3.677685950413223,492.30228382129843,0.02026205847052588,5
1383,1383,15,3.190672963400236,786.1292654316909,0.009638030829686174,5
1469,1469,1,0.0,0.0,0.004335593611389618,1
606,606,8,3.260920897284534,3185.7548583222992,0.012879034889433295,8
1252,1252,7,3.9208972845336483,225.06950043503087,0.03059003437284408,0
1379,1379,16,3.0194805194805197,1009.2189541316466,0.020748907954967366,6
1472,1472,23,3.206611570247934,3573.786171364088,0.037129220782290515,6
1564,1564,3,3.6635182998819364,10.919733018465918,0.006978493406976668,2
1577,1577,5,3.240850059031877,5249.810641520124,0.013691019721798476,1
1556,1556,20,3.0301062573789848,5959.11722598051,0.0021946442480426103,0
751,751,3,0.0,0.0,0.01660699060967697,7
1448,1448,3,0.0,0.0,0.010399585051706491,7
1788,1788,5,4.021841794569068,1148.22172094012,0.027666193269241805,0
1568,1568,16,3.1233766233766236,3011.1574069182493,0.0710870228058343,0
1368,1368,3,3.887839433293979,13.525069255321377,0.006452886620235547,7
1539,1539,69,2.8890200708382525,9427.36624362373,0.022176613499813275,8
1713,1713,110,2.5702479338842976,13899.545045401293,0.012981111223827562,0
788,788,16,3.2260920897284535,3059.9676814065033,0.08278050029439157,9
1308,1308,9,3.094451003541913,1047.868710037146,0.039220453721694803,0
1387,1387,17,2.8299881936245574,848.0954696223673,0.003785724390574402,0
1644,1644,43,2.677095631641086,4871.188511486796,0.009761566070402137,0
1647,1647,36,2.792798110979929,3631.7562836019233,0.0057062444535052465,7
757,757,6,3.576741440377804,31.194368445399945,0.013095713738680799,7
868,868,14,3.2502951593860683,3142.1818574064596,0.08244031028231404,0
1493,1493,11,3.3884297520661155,2681.1640248394747,0.014464193348199381,7
1299,1299,11,0.0,0.0,0.04778008852199194,8
1540,1540,38,2.9834710743801653,8986.674982376917,0.04787900366218919,5
1234,1234,12,3.220188902007084,3038.661900824206,0.005971833397748948,0
1554,1554,9,3.1003541912632824,160.55783274068403,0.004195828027252674,2
1436,1436,20,3.165289256198347,4205.9840404460765,0.007357519615004349,0
1178,1178,18,3.0059031877213696,584.7768665621288,0.005679592618735909,7
1282,1282,11,3.6404958677685952,216.70937847687165,0.016177925783276145,0
1629,1629,10,3.3884297520661155,342.94670717020836,0.018144533633430462,6
1548,1548,10,3.613341204250295,131.38394733391465,0.009193187671158318,6
1737,1737,15,3.217827626918536,394.3436371560909,0.00821180372886216,1
1195,1195,7,3.3152302243211333,265.2260279633956,0.022273536180663755,4
1530,1530,2,1.0,4.8186740414077756,0.0014528083400230387,0
1563,1563,2,0.0,0.0,0.003235211887750913,8
1714,1714,1,0.0,0.0,0.0014528083400230387,0
384,384,2,5.544864226682408,1.0,0.0012632109002467266,4
1784,1784,1,3.399410029498525,0.0,0.0,7
1474,1474,5,3.459858323494687,1800.198690278582,0.0026640461489920247,7
1807,1807,4,3.1374631268436577,0.0,0.0,2
5,5,1,1.0,0.0,0.0,2
833,833,2,0.0,0.0,0.027405005232248807,6
1174,1174,10,3.4710743801652892,763.3636664963147,0.03273514021253865,1
114,114,10,2.9946871310507674,1248.3134225367833,0.039748122625653796,9
66,66,4,0.0,0.0,0.06745167042460168,4
387,387,4,4.103305785123967,13.365603618969645,0.03485901109998114,9
703,703,2,0.0,0.0,0.024118045641988592,9
924,924,13,3.525383707201889,1155.4043374681369,0.06827574254905813,1
344,344,11,3.3417945690672965,564.0742232937149,0.06503579332592617,4
559,559,4,4.4456906729634005,4.3280588012530705,0.04312726558643133,7
941,941,4,4.483471074380165,87.96757394676554,0.027161962341668486,9
335,335,23,3.54073199527745,1269.3449272197759,0.02946509466507214,1
377,377,46,2.75974025974026,7029.662210650333,0.054917750625871675,9
690,690,1,0.0,0.0,0.005664483045117076,9
348,348,3,4.414403778040142,13.624413285029265,0.023129703460246512,7
578,578,4,4.320543093270366,16.037156079271078,0.003228027213987297,5
722,722,1,0.0,0.0,0.006448294335044068,7
1024,1024,4,0.0,0.0,0.023479299996235888,6
873,873,7,3.2485242030696577,48.12501324788407,0.003628180805541633,0
189,189,36,3.0566706021251475,1832.6611300339596,0.027032259598962168,9
705,705,8,3.84297520661157,1311.4076254273773,0.006340140412744839,9
646,646,21,3.230224321133412,2436.834954464498,0.04171612608364796,3
82,82,3,0.0,0.0,0.06594531150420177,2
111,111,3,1.0,65.68791796978962,0.02028986342062861,2
139,139,1,0.0,0.0,0.009261348824259786,2
158,158,4,0.0,0.0,0.06662175262922224,2
410,410,5,4.596221959858323,53.81032349344943,0.0342742274752985,9
420,420,4,0.0,0.0,0.037746690686886374,2
434,434,2,1.0,39.08123152476611,0.009261348824259786,2
446,446,2,0.0,0.0,0.03341746022159759,2
478,478,2,0.0,0.0,0.01228288918771223,2
512,512,4,0.0,0.0,0.04648003779487866,6
519,519,4,0.0,0.0,0.055403644607987,2
764,764,2,0.0,0.0,0.012467477825446325,2
806,806,4,4.742030696576151,36.81092338252217,0.03227274072453632,2
1046,1046,3,4.569067296340023,19.40016267355643,0.013228534079837538,0
1078,1078,3,3.678866587957497,86.88196043775447,0.010503539969202063,2
1098,1098,1,0.0,0.0,0.009261348824259786,2
1133,1133,1,0.0,0.0,0.009261348824259786,2
1221,1221,1,0.0,0.0,0.009261348824259786,2
1390,1390,2,0.0,0.0,0.020071060030001513,2
1435,1435,3,3.8902007083825265,36.3547585572508,0.009261348824259786,2
1483,1483,1,0.0,0.0,0.009261348824259786,2
1664,1664,1,0.0,0.0,0.009261348824259786,2
1715,1715,3,0.0,0.0,0.017061934480295048,0
1803,1803,1,0.0,0.0,0.009261348824259786,2
1806,1806,2,0.0,0.0,0.02028986342062861,2
178,178,1,0.0,0.0,0.004561993534831142,1
909,909,2,0.0,0.0,0.042294904644962814,2
958,958,7,3.5029515938606846,1885.293557071723,0.023872008015539674,2
1112,1112,1,0.0,0.0,0.018138793247625032,9
1247,1247,3,3.707792207792208,180.6718525589376,0.028375401236878622,0
403,403,7,3.7107438016528924,47.88284581410277,0.016610427499472488,4
430,430,24,2.9710743801652892,2525.6432612330163,0.03209275335079922,4
1041,1041,9,3.5194805194805197,268.35673848010674,0.02398442061802348,0
286,286,14,3.9185360094451003,602.9648704953347,0.055837745224515456,4
1052,1052,27,3.2219598583234945,2550.598724116477,0.02877522448241826,0
1522,1522,17,3.2131050767414404,1715.964695293344,0.00988623776147533,1
1524,1524,1,0.0,0.0,0.0010629538930789538,1
1756,1756,31,2.830578512396694,1450.9166914079228,0.001228048443494142,0
1375,1375,12,3.394923258559622,640.1701602096108,0.004309765143345235,7
1833,1833,1,0.0,0.0,6.087930847930293E-4,0
1799,1799,2,4.4389380530973455,0.0,0.0,0
1750,1750,11,3.446280991735537,1954.335682473429,0.0026994453687136915,0
360,360,3,0.0,0.0,0.06763196271451082,4
634,634,9,3.615702479338843,275.7995935208349,0.014938382575718076,0
857,857,3,3.8500590318772137,19.35674861645645,0.010948000034568845,8
926,926,10,3.48642266824085,3868.532825701942,0.031141612007380366,9
986,986,51,2.706021251475797,3162.6219596620726,0.018427071542321403,6
1080,1080,7,3.4970484061393154,368.21100675145897,0.061351303546945214,8
1106,1106,1,0.0,0.0,0.010948000034568845,8
1639,1639,4,4.090318772136954,28.548634266310614,0.013771262032732661,8
21,21,2,0.0,0.0,0.006426225790802093,2
108,108,3,0.0,0.0,0.04647477972515978,2
170,170,1,0.0,0.0,0.008179293609336422,2
1637,1637,5,3.4817001180637543,106.46814151768933,0.025278732217831997,0
1831,1831,8,2.9628099173553717,1370.87808757093,0.01952914341452636,0
1507,1507,11,3.3258559622195984,3106.4345955156423,0.024228685615195544,9
1496,1496,6,4.204250295159386,211.72807686462954,0.04355122692383203,1
521,521,2,4.620425029515939,55.93508050566118,0.01952914341452636,2
533,533,1,0.0,0.0,0.01952914341452636,2
535,535,5,4.209563164108618,21.970425159484037,0.03428479574769162,9
908,908,11,3.501180637544274,598.6195593386104,0.05140087123657088,7
917,917,2,3.678866587957497,28.081041612797566,0.01952914341452636,2
1092,1092,4,0.0,0.0,0.03519931417896101,2
1239,1239,5,4.361865407319953,64.24063037056617,0.031337732336113255,7
1296,1296,7,0.0,0.0,0.06151999851068776,4
1304,1304,6,3.5354191263282173,79.46101746993716,0.0354481740320064,0
1427,1427,5,5.079102715466352,158.97553933905692,0.023482275075735127,3
1538,1538,2,0.0,0.0,0.04604265644272456,2
1767,1767,2,0.0,0.0,0.03422981903112387,2
1768,1768,4,0.0,0.0,0.026569732854439216,0
1769,1769,1,0.0,0.0,0.01952914341452636,2
1770,1770,1,0.0,0.0,0.01952914341452636,2
1776,1776,1,0.0,0.0,0.01952914341452636,2
1777,1777,1,0.0,0.0,0.01952914341452636,2
1277,1277,1,0.0,0.0,0.011402293979422027,8
907,907,2,0.0,0.0,0.027533141890401593,2
982,982,1,0.0,0.0,0.0033770304930637977,2
1699,1699,3,0.0,0.0,0.025133145461741297,5
287,287,1,0.0,0.0,0.01261789337591293,7
1627,1627,4,3.8671782762691853,43.58269287901384,0.01014432011174784,0
580,580,3,4.445100354191263,11.720975933112,0.012880737478036045,6
1549,1549,1,0.0,0.0,0.005778833565192385,7
38,38,39,3.312868949232586,1898.5240940942736,0.049095336356935027,4
1484,1484,1,0.0,0.0,0.010873420626822713,0
359,359,8,3.6700118063754426,431.51811522646744,0.08472778523914284,4
604,604,1,0.0,0.0,0.017715869364003264,4
736,736,3,3.7378984651711926,274.1826792746195,0.03700279524969179,3
1438,1438,7,3.4191263282172373,96.04061672574886,0.019569777748379483,7
496,496,12,3.4687131050767412,435.8025928409594,0.0492278290238332,7
293,293,3,0.0,0.0,0.03345173807653651,3
327,327,18,3.269185360094451,747.8263839503504,0.03810927233144412,7
748,748,3,0.0,0.0,0.024005006843099416,0
942,942,23,3.1304604486422667,2549.002607715721,0.025855588414030017,0
1513,1513,9,4.020661157024794,138.88843979271417,0.03117930909044929,8
956,956,2,4.37012987012987,10.997577747343968,0.006137907003244481,5
1175,1175,5,3.9415584415584415,59.28841526542754,0.02807812853656523,3
57,57,7,4.109799291617473,228.1970251002239,0.030398233020698363,6
989,989,2,0.0,0.0,0.03452221344503902,6
560,560,26,3.257378984651712,1258.4113562166847,0.10677297919986319,7
1290,1290,6,3.3388429752066116,530.6851627584028,0.02701391972528258,9
677,677,4,4.272136953955136,6.809707231719207,0.03430826576308554,4
1171,1171,5,3.884887839433294,56.44851482864097,0.010428974082863944,9
854,854,1,0.0,0.0,0.00789319939083325,9
737,737,4,4.514167650531287,78.7858891856653,0.036418139090384015,9
87,87,13,3.461629279811098,258.6818557082604,0.07532576949543783,1
1081,1081,3,3.6741440377804016,42.46196455267122,0.02364999171329535,8
602,602,5,3.7845336481700116,69.2582591963486,0.03224093644653451,7
160,160,10,3.479338842975207,1430.9280021447905,0.04979392813010398,6
1001,1001,3,3.7030696576151123,4.637933517066503,0.019286925885688533,7
505,505,3,0.0,0.0,0.037020750379268365,3
1066,1066,11,3.270365997638725,661.9963293437039,0.04130437331048133,7
520,520,18,3.2154663518299884,2809.50372275003,0.039194516059025894,1
622,622,5,3.8890200708382525,313.8329682938903,0.019286925885688533,3
744,744,2,0.0,0.0,0.021618981707255385,3
619,619,10,3.3789846517119244,158.45664412639206,0.012624694967202562,6
923,923,6,3.717827626918536,205.41819440250524,0.03472769884838246,4
310,310,4,4.0005903187721366,10.799721516780952,0.007101903912843667,6
1095,1095,1,0.0,0.0,0.007101903912843667,6
1574,1574,1,0.0,0.0,0.007101903912843667,6
1058,1058,3,4.490554899645809,118.13090813135382,0.014304425838549881,0
271,271,12,3.319952774498229,352.1370596881963,0.059834169931471476,7
