Id,¶È,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality
907,81,2.227906977,597.7662462,0.071334873
821,81,2.185772914,453.0349631,0.07820737
3470,80,2.654445964,719.6682637,0.113991289
1279,80,2.215595075,517.3153597,0.067225273
2005,80,2.203283174,674.5674695,0.064429751
1355,80,2.169630643,2327.497484,0.075855781
372,80,2.2374829,537.0153518,0.057884862
437,80,2.222435021,461.9759331,0.062324037
1606,79,2.572093023,607.5606935,0.132316917
3409,79,2.802188782,78.88201016,0.11236615
2904,79,2.213679891,358.9834195,0.075896847
2357,79,2.187688098,1163.169438,0.075811212
2119,79,2.22626539,811.4776417,0.066463794
1719,79,2.193160055,1812.418982,0.070246461
1128,79,2.163611491,392.2018139,0.079818805
947,79,2.184678523,335.9528082,0.08001914
812,79,2.207113543,4524.125486,0.069819741
3233,78,2.676880985,471.6836341,0.106312098
3569,78,2.804103967,22.24743955,0.191926945
1935,78,2.225170999,1058.431447,0.060348404
1111,78,2.174555404,802.2681177,0.074900949
1469,78,2.186046512,736.2233143,0.073983985
555,78,2.359507524,4089.566669,0.045362718
1072,78,2.213132695,468.9263489,0.072016331
1616,77,2.840218878,76.44718968,0.126378808
3565,77,2.833105335,34.46357338,0.165655449
1237,77,2.205198358,2207.719731,0.053136643
1715,77,2.154856361,1103.128378,0.066222069
2478,77,2.172640219,2197.062424,0.075123322
1972,77,2.210943912,732.8834492,0.056933817
738,77,2.200273598,711.1069201,0.069192483
796,77,2.189876881,580.4857806,0.071418781
2860,76,2.835567715,65.31329178,0.100402205
2990,76,2.192339261,419.5867216,0.068973621
2767,76,2.254445964,5698.007766,0.0556786
2439,76,2.203830369,1282.551604,0.071765389
1657,76,2.186867305,2983.080784,0.06384273
2028,76,2.215321477,1557.964067,0.069078462
1859,76,2.170177839,1661.967649,0.071900096
1425,76,2.287004104,3092.607018,0.050378089
1308,76,2.204924761,1714.497423,0.063465637
1651,76,2.196990424,505.9112927,0.067607805
687,76,2.164705882,1550.772861,0.074056343
1016,76,2.197264022,583.2845141,0.071715753
3427,75,2.739534884,240.9353238,0.108726315
860,75,2.236114911,640.6097479,0.067407812
1772,75,2.218331053,1099.129908,0.053861734
838,75,2.27250342,485.4607265,0.057024671
1753,75,2.202735978,561.2625477,0.06731095
1345,75,2.191792066,524.4323261,0.075976439
971,75,2.199452804,225.6541672,0.082056858
3422,74,2.809028728,7.349024991,0.205860873
2979,74,2.167168263,6199.862289,0.077370024
1639,74,2.295485636,407.9929563,0.055533316
1863,74,2.194254446,324.7250714,0.073886905
1693,74,2.189056088,936.0021321,0.070476447
1422,74,2.180848153,602.9473299,0.076183283
1142,74,2.343912449,412.1114993,0.046300108
790,74,2.245690834,1855.242677,0.05630985
743,74,2.240218878,812.240561,0.052127427
2134,73,2.20629275,882.9622567,0.062284284
737,73,2.177564979,1066.504713,0.06727054
1745,73,2.18002736,826.2252028,0.06483076
745,73,2.258276334,1283.597056,0.055671654
1003,73,2.224076607,276.6682986,0.071027637
2921,72,2.185499316,663.5455321,0.069188507
1146,72,2.214227086,830.5136525,0.055071031
1027,72,2.206019152,1226.52532,0.069311323
1589,72,2.26128591,472.0357412,0.0545442
1183,72,2.248974008,203.9789878,0.067611046
898,72,2.265116279,173.0745824,0.075858702
325,72,2.271682627,4287.217396,0.051291836
2829,71,2.204924761,401.8465203,0.060432179
2281,71,2.219699042,1687.344458,0.053043592
2147,71,2.282352941,383.5156508,0.052262457
196,71,2.222435021,350.3361767,0.070286675
334,71,2.221614227,960.8289995,0.068035929
827,71,2.201641587,1808.588801,0.05859872
2218,70,2.191518468,1440.613144,0.061931584
1802,70,2.201915185,722.8403847,0.06836187
1648,70,2.266484268,2290.68265,0.048044625
1967,69,2.247879617,588.2482449,0.050307573
1714,69,2.282352941,3021.94981,0.049415693
164,69,2.200547196,695.434428,0.071222127
1840,69,2.198632011,715.1168505,0.070594863
1755,69,2.211491108,405.0489364,0.062339775
1119,69,2.200547196,293.1168514,0.064792728
3438,68,2.491928865,1006.560312,0.101153852
721,68,2.184678523,1239.879208,0.065879647
1431,68,2.207113543,287.7021254,0.063763485
88,68,2.245417237,6294.394815,0.047603675
3341,67,2.82872777,60.11039234,0.081768901
3158,67,2.233378933,359.8915343,0.052950162
1997,67,2.187140903,543.1571235,0.058639432
281,67,2.221067031,234.4933343,0.072392225
1207,67,2.209302326,8475.405852,0.059295409
133,67,2.308071135,1850.838124,0.04547629
2376,66,2.190424077,645.6205587,0.055502825
1733,66,2.221067031,221.1668349,0.065272499
1213,66,2.195896033,645.7042503,0.068689493
883,66,2.243228454,367.1018197,0.0514718
3152,65,2.201094391,3384.780239,0.06949692
3120,65,2.234473324,194.9152595,0.059670121
2774,65,2.230642955,249.5758236,0.067545195
962,65,2.260191518,643.204477,0.04880772
2578,65,2.221067031,3292.314301,0.055577948
2456,65,2.236114911,360.5707393,0.061260769
1790,65,2.214227086,1025.917435,0.051921817
1649,64,2.288098495,3968.81846,0.04935791
2117,64,2.185772914,4840.700447,0.06471203
2374,64,2.288919289,181.7717434,0.05316364
2063,64,2.209302326,277.721042,0.06034882
1890,64,2.18495212,769.9679616,0.054321838
1710,64,2.234473324,595.8723936,0.056636439
1389,64,2.287277702,462.3133841,0.050046431
1475,64,2.198632011,1922.186471,0.065315304
2960,63,2.241039672,454.8850776,0.046409915
2976,63,2.210396717,291.8386318,0.057823411
2130,63,2.225991792,582.7211344,0.057277763
2875,63,2.209028728,744.5859329,0.052221503
2744,63,2.212859097,1724.811382,0.061113661
2730,63,2.258002736,374.5433957,0.052399287
2544,63,2.232831737,505.8801207,0.053802785
2429,63,2.27004104,425.6572684,0.046347499
2395,63,2.236935705,833.8856993,0.051025861
2367,63,2.206019152,464.9577171,0.060711828
1243,63,2.258002736,327.966849,0.060191406
944,63,2.29493844,350.7484737,0.050225201
1854,63,2.181121751,329.068357,0.066064897
1983,63,2.206019152,4017.062449,0.057410271
1585,63,2.23994528,322.5737,0.050187224
232,63,2.245143639,1993.617123,0.055865324
375,63,2.21504788,3581.486869,0.052311191
3564,62,2.857729138,30.18724351,0.073272854
2303,62,2.252257182,1802.604769,0.056515819
2952,62,2.270314637,203.7644801,0.057526773
2115,62,2.203556772,3924.842718,0.058344564
1950,62,2.242954856,802.2052261,0.045166478
720,62,2.225991792,393.6833241,0.057696512
744,62,2.475786594,2124.901817,0.025026067
837,62,2.282900137,191.8139264,0.055197273
3407,61,2.830642955,45.93729214,0.078760925
2087,61,2.216142271,1374.971748,0.058488347
524,61,2.288919289,1108.132813,0.043666257
1180,61,2.290834473,1734.020528,0.042013519
2025,61,2.192886457,239.8886812,0.06366977
2018,61,2.273324213,479.7794913,0.0474014
1396,61,2.167989056,4126.130828,0.067099223
291,61,2.27879617,896.9157534,0.050353795
900,61,2.256634747,202.9678314,0.058260976
1032,61,2.221614227,161.7694223,0.06207262
1002,60,2.218057456,349.1623907,0.0614495
2526,60,2.218604651,377.9257991,0.054569682
1965,60,2.279890561,575.0851882,0.046550566
2796,60,2.256361149,283.7902297,0.052817501
341,60,2.234473324,281.0114541,0.053940507
2330,60,2.274692202,391.6937707,0.044985431
2184,60,2.256634747,173.9625929,0.055958184
2107,60,2.220246238,2291.783914,0.05251822
1528,60,2.719835841,178.5198732,0.123315335
3634,59,2.684815321,307.7987675,0.069242681
3187,59,2.276880985,302.1808347,0.049424787
1157,59,2.234199726,3537.366672,0.046517805
2062,59,2.174555404,4493.392995,0.062377279
1007,59,2.281532148,246.1500759,0.051248817
885,59,2.226538988,2172.820267,0.045563736
1666,59,2.196443228,1343.746336,0.059109007
1291,59,2.209302326,4127.287144,0.057033617
1233,59,2.3625171,377.4986387,0.04080868
942,59,2.342818057,217.8804784,0.047351358
792,59,2.277154583,4313.693019,0.05644122
680,59,2.213953488,5004.754589,0.052656719
1169,58,2.229001368,333.9502862,0.053993731
1959,58,2.380574555,595.0094543,0.037320134
2740,58,2.212311902,4038.769698,0.059803527
2696,58,2.208481532,455.8129429,0.052577485
2196,58,2.220793434,1258.572886,0.054675026
1986,58,2.237209302,629.7520805,0.053651464
2175,58,2.293570451,1899.150925,0.035940978
1684,58,2.31874145,248.4424063,0.046130591
873,58,2.369904241,1084.100463,0.040374761
548,58,2.543365253,400.2249147,0.02705653
574,58,2.251709986,774.706029,0.053939382
862,58,2.287277702,256.5826964,0.046268794
2506,57,2.29876881,741.6965213,0.090079791
589,57,2.249521204,360.0895666,0.047459444
3029,57,2.312722298,222.3345677,0.043747149
2953,57,2.267578659,303.3144006,0.050832283
2798,57,2.221614227,490.9709774,0.051688174
2066,57,2.220246238,4000.7106,0.052324126
909,57,2.212859097,3860.529704,0.058091055
2472,57,2.244596443,3039.91401,0.050193417
1005,57,2.291928865,2799.205414,0.046384418
595,57,2.27879617,270.464271,0.044403311
1781,57,2.244870041,212.4178589,0.055262736
503,57,2.225718194,388.9002639,0.057991661
850,57,2.291928865,608.020188,0.047236399
970,56,2.375376197,416.5446304,0.04050119
2810,56,2.271409029,502.1088497,0.040705011
2751,56,2.234473324,1001.967254,0.045855297
1977,56,2.218057456,3594.268071,0.051268433
2323,56,2.238850889,305.9657826,0.059243921
1303,56,2.330779754,452.5189244,0.037799331
1441,56,2.190697674,4025.6582,0.052758882
1263,56,2.312995896,3527.429659,0.044935927
1529,56,2.263474692,1442.684002,0.077972289
1497,56,2.233105335,225.2281635,0.053945495
618,56,2.251709986,380.5307027,0.046886513
1191,56,2.244049248,209.9648077,0.052626958
1004,56,2.28125855,1201.806348,0.041990105
849,56,2.215595075,343.7619951,0.050755548
98,56,2.369357045,1061.707648,0.034978384
2622,55,2.334336525,368.4696842,0.048304694
2731,55,2.209302326,321.6902542,0.055411254
2884,55,2.21751026,191.7591619,0.059445642
1937,55,2.229822161,1610.459555,0.050802933
2269,55,2.228454172,1103.109855,0.054839577
943,55,2.217783858,1683.181818,0.042195289
2188,55,2.186867305,336.8246474,0.059288694
1592,55,2.264569083,2905.667504,0.057099309
1306,55,2.270314637,174.667224,0.049933469
491,55,2.40629275,1170.092971,0.029973558
82,55,2.337072503,458.54465,0.038197361
2933,54,2.232010944,451.875123,0.045990757
2604,54,2.232831737,592.0460995,0.051450017
2835,54,2.254445964,290.6084529,0.056549806
2292,54,2.304240766,4442.72572,0.040350038
984,54,2.297674419,278.1636426,0.037993283
870,54,2.231737346,360.1791493,0.049077421
739,54,2.275786594,106.4865147,0.058391142
1147,54,2.256361149,81.96713983,0.060526476
1053,54,2.300136799,565.3251384,0.038147362
996,54,2.230916553,385.2337875,0.049167267
2476,53,2.276607387,1027.858817,0.041053023
2397,53,2.243502052,295.2897439,0.046059798
2828,53,2.224350205,249.0615405,0.052001368
2700,53,2.225170999,691.0617786,0.044824231
2377,53,2.200273598,549.8864477,0.047260997
794,53,2.285088919,306.2254761,0.044730795
439,53,2.268399453,1669.71923,0.047351569
1348,53,2.293023256,194.4627848,0.047474811
1354,53,2.226812585,301.3060295,0.047704595
1113,53,2.280164159,1391.811116,0.04746876
282,53,2.230369357,306.4073233,0.0486914
989,53,2.303967168,179.0536871,0.040628619
473,53,2.315731874,562.6299934,0.047360872
887,53,2.336525308,2215.303396,0.05179004
3062,52,2.250615595,424.932143,0.044747617
1247,52,2.247606019,1116.766429,0.046481139
1771,52,2.275786594,331.1351691,0.040896435
1171,52,2.25745554,583.7575363,0.039184327
2825,52,2.280711354,234.5220077,0.039455785
2625,52,2.294664843,209.493676,0.039979636
1218,52,2.242954856,3919.265257,0.051533843
2466,52,2.256087551,333.0626018,0.051470037
1979,52,2.226538988,317.3964679,0.052108101
748,52,2.429001368,4365.890993,0.031706927
1041,52,2.319562244,207.8352575,0.042001638
1258,52,2.219425445,217.8872038,0.049751478
1069,52,2.229274966,188.9256582,0.06139265
1056,52,2.340082079,1929.329929,0.032466704
309,52,2.231463748,371.0711739,0.049288295
1403,51,2.283447332,371.5661157,0.042144611
2370,51,2.291108071,8084.225868,0.042984177
2902,51,2.255266758,282.288678,0.047388175
2389,51,2.328864569,2983.660373,0.029311744
2067,51,2.262927497,3789.939761,0.04544973
1964,51,2.233652531,286.9090323,0.047828696
2636,51,2.331326949,494.6685622,0.033278679
1435,51,2.432831737,509.0412027,0.036902281
2635,51,2.212311902,236.1191779,0.053580028
961,51,2.363611491,347.3155139,0.037935732
2392,51,2.254172367,403.3170646,0.040684693
556,51,2.255813953,491.1841311,0.040255205
2114,51,2.310259918,246.6831173,0.039251814
1750,51,2.279890561,813.0015123,0.044588252
1335,51,2.245690834,373.6631248,0.040847297
1825,51,2.237209302,4047.121938,0.044812366
1340,51,2.305882353,260.13736,0.042896936
1287,51,2.319015048,253.2527307,0.03619626
980,51,2.324487004,242.5222289,0.04503818
1143,51,2.242407661,480.7870882,0.037949174
1038,51,2.291928865,57.92079504,0.056980166
691,51,2.403830369,1983.146298,0.034500573
3118,50,2.258549932,299.8815263,0.040145942
1214,50,2.303419973,452.4628959,0.040116663
2582,50,2.275786594,225.1882818,0.048981352
1448,50,2.256087551,851.3172243,0.046247842
2406,50,2.26621067,367.4387117,0.034220305
2381,50,2.380574555,288.4308279,0.031231415
2425,50,2.248426813,916.8117646,0.040767347
2255,50,2.312722298,277.8435937,0.035518812
1836,50,2.3250342,275.8420179,0.042100212
2060,50,2.224623803,307.0279713,0.046209793
1361,50,2.215321477,1185.461884,0.045609774
1769,50,2.358686731,4071.671653,0.032308111
1098,50,2.2374829,168.7698012,0.05173256
927,50,2.295485636,77.62178312,0.050115042
433,50,2.324760602,260.1227599,0.04031817
384,50,2.308618331,135.3896567,0.045154018
867,50,2.286730506,153.7587255,0.046881808
783,50,2.231463748,228.187288,0.050686256
3028,49,2.245417237,252.7707538,0.040696808
2757,49,2.337619699,4608.331036,0.062976534
1249,49,2.376744186,394.2047052,0.032240193
2273,49,2.3250342,429.3208192,0.036863932
1512,49,2.326949384,156.7654988,0.039021915
997,49,2.250889193,3794.258499,0.047004078
706,49,2.228180575,558.6378052,0.050493712
1089,49,2.338440492,815.4299632,0.034311528
1434,49,2.305608755,210.5798805,0.03553302
538,49,2.222161423,1259.420397,0.048464148
1133,49,2.211764706,168.9607318,0.055364186
583,49,2.352667579,243.6708274,0.03206858
674,49,2.262653899,701.9719204,0.049649785
969,49,2.290560876,93.93402337,0.050309779
38,49,2.489466484,973.4425762,0.034295275
3561,48,2.836388509,11.18416847,0.115325767
3181,48,2.266484268,342.5006454,0.040598139
2531,48,2.242954856,545.8846986,0.043352626
2890,48,2.234199726,814.0383951,0.044787095
1776,48,2.221340629,396.6024034,0.045075518
2808,48,2.299863201,246.2027503,0.034219869
1727,48,2.259644323,3221.285074,0.043144196
485,48,2.292202462,572.3696107,0.038738011
2111,48,2.280711354,222.8842449,0.041332839
1382,48,2.308618331,401.7833032,0.035634692
1586,48,2.343365253,416.8806154,0.035929525
1042,48,2.343912449,156.5551732,0.044496701
974,48,2.26128591,185.2264583,0.048372291
1260,48,2.225718194,160.9952894,0.050417205
964,48,2.286183311,206.3283599,0.04697292
877,48,2.294117647,521.5873512,0.04553518
747,48,2.246511628,231.109347,0.040578782
343,48,2.29247606,3739.866929,0.051654581
2305,47,2.305335157,526.478899,0.039724177
2014,47,2.262927497,434.1017276,0.050337605
2866,47,2.328317373,247.2983624,0.035435917
2024,47,2.308344733,1919.614999,0.038524235
2643,47,2.340629275,109.977574,0.037889107
1058,47,2.3250342,433.2262844,0.033205921
2096,47,2.274145007,193.2113368,0.046456451
1255,47,2.304240766,2553.300224,0.032909458
1707,47,2.23994528,133.8699771,0.047130345
756,47,2.292202462,1033.600401,0.043353625
1086,47,2.267852257,193.2978782,0.044245512
858,47,2.262380301,635.9564596,0.045589816
742,47,2.270588235,142.6587387,0.045211289
3086,46,2.339261286,174.4846792,0.032335836
3032,46,2.343638851,251.5226325,0.035003792
1819,46,2.291655267,753.4580933,0.035722036
2573,46,2.335157319,454.6241418,0.034530552
2869,46,2.25499316,261.8586207,0.041759977
895,46,2.335157319,303.41899,0.034182675
668,46,2.422161423,399.0874594,0.030141233
2787,46,2.262106703,197.0785268,0.043099326
823,46,2.258276334,399.2498264,0.036114156
2542,46,2.256361149,357.4905957,0.03937386
2509,46,2.292202462,309.6663154,0.033193932
51,46,2.335157319,1142.877443,0.03362565
2198,46,2.220519836,196.0884421,0.050154965
2143,46,2.367168263,269.4594945,0.035011034
2056,46,2.258549932,176.1831524,0.043267756
667,46,2.344186047,202.5417945,0.03525971
1349,46,2.24377565,5024.976987,0.044252255
781,46,2.288645691,3776.072026,0.043453848
880,46,2.260738714,324.4173792,0.044326547
1358,46,2.316005472,1283.507499,0.032669542
1238,46,2.303146375,84.10306671,0.047879407
1158,46,2.293570451,226.3909773,0.035061176
703,46,2.285362517,101.6985321,0.045413224
3175,45,2.330232558,148.1233025,0.036554102
3164,45,2.2875513,187.968435,0.03584363
1691,45,2.308891929,3844.344738,0.033657429
1229,45,2.252257182,4090.955391,0.037513918
2877,45,2.30506156,545.6773904,0.033580993
2309,45,2.23502052,209.8624823,0.047582517
2585,45,2.30752394,567.873784,0.036481021
2220,45,2.374281806,936.5539784,0.03091769
2274,45,2.442134063,185.8766277,0.030159898
357,45,2.203830369,897.2766972,0.041929013
146,45,2.296032832,1075.445234,0.036308959
1642,45,2.379753762,186.0723995,0.03194032
750,45,2.330506156,232.1875693,0.034691537
1637,45,2.312175103,348.6467316,0.032106445
727,45,2.273597811,475.4425242,0.036515018
1227,45,2.274418605,388.0119011,0.039754239
1105,45,2.33871409,248.8478697,0.038571623
1051,45,2.317920657,234.4491635,0.035426272
861,45,2.42872777,106.6871883,0.030963483
483,45,2.292749658,853.7040456,0.036158558
2936,44,2.268673051,327.0410849,0.046322477
2822,44,2.325581395,234.9787363,0.035294442
2806,44,2.215321477,152.4660124,0.051721152
2388,44,2.265937073,472.5602158,0.040453905
1406,44,2.286456908,383.5632977,0.041007422
2417,44,2.324487004,224.9794717,0.035617614
422,44,2.324760602,526.5068542,0.035141585
2155,44,2.247606019,167.6046682,0.040399387
1914,44,2.229274966,1129.956612,0.043354332
1883,44,2.302325581,473.6366847,0.03326452
1829,44,2.216415869,5503.12001,0.050737828
772,44,2.291655267,2285.026908,0.040857157
1284,44,2.384404925,2748.661629,0.026399126
1149,44,2.310807114,204.7049444,0.038124122
571,44,2.288919289,136.4131867,0.038464799
978,44,2.267852257,763.8048737,0.040642054
1008,44,2.253077975,130.3653487,0.047123028
723,44,2.430095759,7718.148266,0.026299474
326,44,2.367989056,597.7624898,0.031278715
3357,43,2.528043776,343.4435733,0.071549825
3510,43,2.757045144,67.30980974,0.068031148
3180,43,2.439671683,100.6476565,0.026845553
3031,43,2.360875513,130.2443984,0.030760177
1163,43,2.27004104,1464.284504,0.039928775
2680,43,2.277701778,196.5307481,0.035343546
1808,43,2.425444596,771.1346555,0.029409452
2363,43,2.245417237,224.2429464,0.038111308
1363,43,2.311354309,286.349766,0.034444129
2050,43,2.251436389,888.3827711,0.043291803
1999,43,2.326949384,4821.518908,0.030401909
539,43,2.308344733,111.3994008,0.041138085
818,43,2.349931601,579.8812091,0.031342825
1505,43,2.458823529,88.56091997,0.028893544
899,43,2.406566347,190.331703,0.035535065
1107,43,2.311901505,63.85777905,0.04300122
1093,43,2.262380301,603.4258872,0.0353025
588,43,2.334883721,509.1990962,0.033021128
3642,42,2.457181943,294.2430553,0.085178187
3635,42,2.933515732,12.63576694,0.041744241
3625,42,2.739261286,25.9081036,0.102906131
3056,42,2.311354309,143.2971262,0.034881194
3025,42,2.252257182,335.60786,0.033591095
2821,42,2.267578659,139.1723064,0.036498635
1199,42,2.367715458,217.2066121,0.032269573
2758,42,2.273050616,194.3717458,0.037184913
624,42,2.2374829,475.8252621,0.039802586
2507,42,2.267578659,601.6298605,0.035711605
764,42,2.300683995,995.9093811,0.040181575
2242,42,2.312995896,202.1312198,0.035191808
1182,42,2.277975376,3833.982875,0.036768413
1393,42,2.328043776,89.65235622,0.03850971
2219,42,2.287824897,3838.465911,0.03815338
1131,42,2.347742818,279.0767878,0.038078027
1791,42,2.387688098,299.9403944,0.032125244
2039,42,2.307797538,159.664653,0.041281041
830,42,2.299316005,149.2513244,0.042883006
1121,42,2.28125855,1530.259578,0.036631193
966,42,2.324213406,261.5546485,0.036004013
1499,42,2.32995896,2252.569141,0.036995418
892,42,2.313543092,1863.671192,0.037150755
166,42,2.258549932,77.98655465,0.047570645
9,42,2.320930233,261.8825561,0.04113416
2320,41,2.251436389,7643.736124,0.038325513
2497,41,2.34500684,4886.698673,0.033190628
3044,41,2.280984952,1526.190922,0.0370865
3002,41,2.255540356,171.44463,0.037470697
2460,41,2.337619699,159.5862194,0.03232087
2770,41,2.297127223,118.6882865,0.042057335
1650,41,2.542818057,1400.269146,0.018759856
1273,41,2.326402189,1040.637176,0.033647414
1970,41,2.329138167,296.1581708,0.034793501
2487,41,2.250068399,231.8568071,0.047908088
936,41,2.332147743,3736.330814,0.035440387
2172,41,2.303146375,216.9595472,0.035449503
1262,41,2.341176471,7978.391029,0.036566669
1906,41,2.247606019,451.097232,0.03668909
1704,41,2.287277702,152.4135801,0.042706389
1748,41,2.281805746,149.8314725,0.045536249
1297,41,2.281805746,3635.527105,0.034690331
1224,41,2.275786594,92.76498452,0.039883704
1077,41,2.270314637,67.20087006,0.04579221
848,41,2.267031464,106.2909276,0.04296887
3134,40,2.331874145,677.1296791,0.038135978
3021,40,2.36880985,408.8570073,0.034042633
2422,40,2.345827633,7499.648051,0.032098292
1471,40,2.2374829,2135.955971,0.039591174
1123,40,2.297127223,135.9349873,0.037233679
2727,40,2.31627907,975.0569373,0.031471715
2897,40,2.324213406,273.3259418,0.029936352
614,40,2.321751026,2809.220105,0.031696845
2266,40,2.244049248,327.3674089,0.038251855
2007,40,2.355129959,292.7198297,0.028645876
2408,40,2.323666211,897.8791907,0.03238365
2435,40,2.401915185,81.04596845,0.030095695
1897,40,2.246511628,190.2662598,0.036730727
2078,40,2.398632011,43.32130738,0.039156285
998,40,2.278522572,174.1529537,0.03740825
1100,40,2.354582763,3991.674634,0.025951609
1780,40,2.252804378,656.6024094,0.035845504
1115,40,2.283994528,182.4579167,0.032673753
1264,40,2.371545828,79.16146242,0.033021936
1043,40,2.288372093,168.7584011,0.033824618
1012,40,2.415868673,629.6100729,0.029477681
833,40,2.297948016,277.2575764,0.03272889
932,40,2.30123119,530.6079466,0.03862825
717,40,2.462106703,428.3911182,0.019954951
2712,39,2.261559508,2633.701263,0.044228687
2259,39,2.279616963,1222.851123,0.038435345
2950,39,2.25253078,110.1248147,0.041768288
1635,39,2.381395349,343.5815577,0.026365363
2917,39,2.323666211,330.9323394,0.02853631
2867,39,2.448153215,1210.398328,0.023541061
2564,39,2.319015048,2179.23674,0.034113174
1190,39,2.253625171,279.8957698,0.038307345
751,39,2.245143639,212.2203619,0.03713954
2300,39,2.242681259,304.1468991,0.036462513
1021,39,2.444049248,172.0367655,0.024259123
2171,39,2.25499316,288.1335627,0.03876584
1245,39,2.277975376,275.3388895,0.035123912
1350,39,2.303967168,104.4548502,0.038922983
1866,39,2.258823529,193.9993138,0.03286274
1757,39,2.331326949,182.3514489,0.033453871
633,39,2.305335157,1157.888998,0.034735011
1332,39,2.33378933,555.3377088,0.0308343
1305,39,2.27879617,115.5134874,0.037737244
824,39,2.308891929,115.1242529,0.034062635
536,39,2.416142271,840.4127213,0.023337468
448,39,2.449247606,153.6578898,0.028192837
234,39,2.361969904,140.3693398,0.034378919
3190,38,2.374008208,237.1312239,0.027328287
3165,38,2.268946648,327.2247251,0.036654309
1323,38,2.270314637,1030.074854,0.038200113
2492,38,2.297400821,4745.226512,0.028316926
2878,38,2.390424077,197.867322,0.024723656
1215,38,2.25499316,369.3149789,0.034466099
2194,38,2.301778386,5940.852449,0.032261808
2678,38,2.249794802,171.7592042,0.03897086
1083,38,2.344459644,114.1074975,0.030280183
2394,38,2.365253078,228.7930866,0.027052622
1636,38,2.278248974,153.380169,0.033634329
2265,38,2.29247606,349.5778228,0.032464074
2017,38,2.285362517,148.0795147,0.039214776
1515,38,2.464021888,7825.370467,0.020776571
733,38,2.471682627,246.8872748,0.024071998
2065,38,2.302872777,126.8496065,0.035724341
2013,38,2.352120383,68.79020099,0.037514088
1899,38,2.358686731,117.6302209,0.032727356
1830,38,2.313269494,131.9023229,0.034621303
1645,38,2.387688098,106.3112442,0.026710728
1047,38,2.290834473,420.2997628,0.02749509
1375,38,2.351025992,504.4530324,0.030390633
1201,38,2.303967168,171.930476,0.032825638
955,38,2.287004104,272.4809063,0.029863574
704,38,2.356497948,77.260541,0.041164386
863,38,2.321751026,513.2177411,0.031057762
2081,37,2.452257182,141.140192,0.026212902
3109,37,2.300410397,440.1223118,0.039098112
894,37,2.283173735,4079.962535,0.029471338
1831,37,2.257729138,454.3158715,0.034898316
1630,37,2.349931601,300.0649833,0.030633677
2885,37,2.415595075,2965.860024,0.023586759
2817,37,2.356771546,129.7560237,0.027902774
2743,37,2.343638851,500.6297999,0.031288713
1091,37,2.335978112,146.5204789,0.035445739
2600,37,2.295759234,1231.45691,0.029295908
1438,37,2.416142271,131.3708998,0.024545928
2342,37,2.368262654,92.17563457,0.030563467
1842,37,2.288098495,286.3030178,0.030654399
1076,37,2.378932969,3901.259521,0.029924307
915,37,2.331874145,567.2319823,0.031660029
1760,37,2.488645691,563.6128089,0.017101131
1627,37,2.36880985,199.0347094,0.027471245
1474,37,2.344733242,132.6430852,0.039224744
1443,37,2.355950752,143.2810997,0.040249432
1173,37,2.29001368,169.6380991,0.031988364
1075,37,2.318467852,81.31864424,0.037514216
940,37,2.300136799,156.0404686,0.039715992
832,37,2.315731874,1623.357327,0.034914718
252,37,2.341176471,143.7068856,0.034469916
3182,36,2.264021888,211.566496,0.03347044
864,36,2.320383037,111.3279247,0.037554962
1333,36,2.262927497,136.9498455,0.038284605
1628,36,2.363885089,108.8541822,0.027201442
1029,36,2.400820793,3844.457519,0.022622271
2733,36,2.306155951,144.9961506,0.033612276
1815,36,2.325854993,884.6703653,0.033979958
1911,36,2.373461012,337.5155424,0.031006638
1812,36,2.251709986,139.4350018,0.039917428
2407,36,2.434199726,140.1551592,0.023061648
2353,36,2.314911081,164.1823358,0.027043263
2270,36,2.320109439,255.2380386,0.031480863
1945,36,2.322024624,79.10973294,0.035707974
2074,36,2.292749658,78.77444032,0.037094028
1857,36,2.235294118,161.992153,0.038852817
956,36,2.267031464,332.5311773,0.037999852
1099,36,2.328043776,209.7074596,0.030416458
1266,36,2.342818057,3791.681243,0.030692638
931,36,2.495759234,2444.93506,0.033119297
665,36,2.369083447,929.1866132,0.031888811
233,36,2.317099863,150.4200729,0.035366337
3185,35,2.318467852,90.13330999,0.034325866
3097,35,2.323666211,200.7305707,0.028722495
2391,35,2.466484268,182.3060408,0.019567198
2826,35,2.433652531,258.5730441,0.02353106
2963,35,2.304514364,122.6622127,0.03297639
2203,35,2.388235294,85.30846731,0.029161046
2671,35,2.279343365,1903.464845,0.029568979
2556,35,2.323392613,579.7420996,0.032049534
2244,35,2.355677155,100.3842155,0.033175001
2080,35,2.354856361,1821.349052,0.02793737
1941,35,2.275512996,676.8641939,0.033276496
1929,35,2.269767442,66.69140706,0.038735724
1809,35,2.359507524,146.9065698,0.02708505
1675,35,2.34254446,48.11759048,0.03310744
1196,35,2.337346101,164.4602646,0.029404843
1409,35,2.293844049,623.9019111,0.034515298
1364,35,2.385772914,261.9819503,0.027392242
1360,35,2.418057456,69.49772601,0.026627195
1261,35,2.297127223,79.80317191,0.035462877
1110,35,2.402188782,486.9391098,0.023924591
1165,35,2.279069767,121.8928826,0.035780745
1156,35,2.267031464,808.9263495,0.035227731
693,35,2.343638851,3148.216519,0.027540058
890,35,2.329138167,118.7025813,0.033356365
